Year,Pasture_Patch,Pasture_Patch_Year,Pasture_Patch_Year_Transect,Robel.N,Robel.E,Robel.S,Robel.W,Litter,Litter_2,Litter_3,Litter_depth,Bare,WSG,Fescue,Sedges,CSG,CSG_FEAR,Forbs,Legumes,Woody,Violets,Panic,Seed_cover,Seed_mix,SDV,TALLEST,,
2016,DUN_W,DUN_W_2016,DUN_W_2016,5,6,5,8,63,0,0,0.5,38,1,0,86,38,0,63,16,0,0,0,0,0,0,0,,
2016,DUN_W,DUN_W_2016,DUN_W_2016,7,9,7,7,38,0,0,0,63,0,0,86,38,0,63,38,0,0,0,0,0,0,0,,
2016,DUN_W,DUN_W_2016,DUN_W_2016,5,5,5,4,16,0,0,0,63,0,0,16,3,0,86,38,0,0,0,0,0,0,0,,
2016,DUN_W,DUN_W_2016,DUN_W_2016,5,6,6,6,3,0,0,0,86,0,0,98,38,0,86,38,0,0,0,0,0,0,0,,
2016,DUN_W,DUN_W_2016,DUN_W_2016,5,6,6,6,3,0,0,0,86,0,0,86,16,0,86,38,0,0,0,0,3,0,0,,
2016,DUN_W,DUN_W_2016,DUN_W_2016,5,5,5,5,86,0,0,0.5,3,1,0,3,16,0,63,63,0,0,0,0,0,0,0,,
2016,PAW_S,PAW_S_2016,PAW_S_2016,12,12,12,12,86,0,0,6.5,3,16,0,38,16,0,86,0,3,0,0,0,0,0,0,,
2016,PAW_S,PAW_S_2016,PAW_S_2016,12,12,12,12,86,0,0,4,3,3,0,63,16,0,38,3,0,0,0,0,3,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,6,6,5,4,86,0,0,4.5,3,16,0,63,38,0,63,0,0,0,0,0,38,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,6,6,5,6,86,0,0,15.5,0,86,1,0,3,0,38,3,0,0,0,0,3,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,9,9,9,9,86,0,0,6,1,63,0,16,16,0,38,38,3,0,2,0,0,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,6,6,6,6,86,0,0,3,3,38,0,3,16,0,38,0,1,0,0,0,3,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,5,5,6,4,86,0,0,8,1,86,0,3,3,0,16,0,1,0,0,0,3,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,7,7,7,7,86,0,0,6,3,63,0,63,16,0,38,0,3,0,0,0,16,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,7,7,7,7,86,0,0,10,3,38,0,0,0,0,63,0,0,0,0,0,38,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,6,6,6,6,86,0,0,6.5,1,38,0,86,38,0,38,0,16,0,0,0,3,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,6,5,6,6,86,0,0,6,3,38,0,0,16,0,38,3,0,0,0,0,3,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,7,7,7,7,86,0,0,0.5,3,16,0,0,16,0,63,0,38,0,2,0,16,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,9,10,14,12,86,0,0,6.5,3,38,0,0,16,0,38,16,38,0,0,0,0,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,14,20,15,11,86,0,0,4,3,16,0,0,16,0,63,0,0,0,0,0,86,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,10,14,14,6,86,0,0,4.5,1,0,0,0,38,0,38,0,16,0,0,0,3,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,7,15,12,10,86,0,0,15,3,38,0,0,16,0,63,0,3,0,0,0,63,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,6,6,8,5,86,0,0,5.5,1,38,0,0,16,0,63,1,0,0,0,0,63,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,12,10,12,14,86,0,0,4.5,3,16,0,3,16,0,3,86,63,0,0,0,3,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,6,3,8,3,63,0,0,2.25,1,3,0,0,3,0,38,16,16,0,0,0,16,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,5,5,5,6,86,0,0,6,3,38,0,0,3,0,38,1,3,0,0,0,3,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,5,4,4,5,86,0,0,2,3,63,0,0,38,0,63,1,3,3,1,0,63,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,5,7,5,5,86,0,0,4,3,3,0,38,86,0,63,16,0,0,0,0,3,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,5,4,4,4,86,0,0,5,3,3,0,3,38,0,38,16,38,0,0,0,0,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,5,5,6,3,86,0,0,2,1,16,0,0,38,0,38,38,63,0,0,0,0,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,5,5,6,5,86,0,0,5,1,38,0,16,16,0,63,16,16,0,0,0,38,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,5,6,3,5,86,0,0,1.5,3,16,0,0,0,0,3,3,16,0,0,0,0,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,9,5,5,7,86,0,0,3,3,3,0,0,3,0,86,3,38,0,0,0,16,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,10,9,7,7,86,0,0,4,3,16,0,0,0,0,3,0,86,3,0,0,98,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,5,6,7,5,86,0,0,3,1,3,0,0,16,0,63,3,38,0,0,0,63,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,9,5,5,5,86,0,0,3,3,38,0,0,3,0,3,0,63,0,0,0,0,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,13,11,11,13,86,0,0,3,3,3,0,86,16,0,86,0,3,0,0,0,86,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,9,10,11,9,86,0,0,0.5,3,3,0,98,3,0,38,1,63,0,0,0,0,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,5,5,5,5,86,0,0,0.25,1,16,0,0,3,0,63,1,16,0,0,0,86,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,6,8,7,7,86,0,0,0.200000003,3,38,0,0,16,0,38,1,16,0,0,0,3,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,7,5,5,6,86,0,0,0.25,3,16,0,16,16,0,63,1,16,0,0,0,0,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,5,5,7,3,86,0,0,2,1,63,0,0,3,0,3,0,38,0,0,0,0,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,5,5,7,5,86,0,0,1,3,38,0,0,3,0,63,0,16,0,1,0,38,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,5,5,5,5,86,0,0,0.75,1,38,0,0,3,0,38,3,16,0,0,0,38,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,3,7,5,5,86,0,0,0.5,3,63,0,86,16,0,38,0,16,0,0,0,3,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,11,7,7,7,86,0,0,3,3,16,0,98,16,0,16,38,38,0,0,0,3,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,13,5,5,11,86,0,0,2,3,16,0,63,16,0,38,0,16,0,0,0,0,0,0,,
2016,PAW_E,PAW_E_2016,PAW_E_2016,9,7,7,7,86,0,0,3,3,63,0,0,16,0,38,3,16,0,0,0,63,0,0,,
2016,PAW_S,PAW_S_2016,PAW_S_2016,9,9,9,9,86,0,0,3,3,0,0,63,63,0,86,0,0,0,0,0,1,0,0,,
2016,PAW_S,PAW_S_2016,PAW_S_2016,11,11,11,11,86,0,0,3,1,3,0,86,38,0,63,0,0,0,0,0,0,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,7,7,7,7,86,0,0,4.5,3,0,0,16,63,0,38,0,16,0,0,0,38,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,10,10,10,10,86,0,0,5,3,0,0,98,63,0,38,3,16,0,0,0,3,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,10,10,10,10,86,0,0,2.5,3,16,0,98,63,0,38,0,0,0,0,0,0,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,12,12,12,12,86,0,0,4.75,3,0,0,63,98,0,16,0,1,0,0,0,16,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,10,10,10,10,86,0,0,6,1,3,0,63,86,0,38,1,3,0,0,0,3,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,10,10,10,10,86,0,0,3.5,3,16,0,63,86,0,63,3,1,0,0,0,16,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,10,10,9,10,86,0,0,8,3,63,0,38,16,0,16,0,0,0,0,0,3,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,10,11,11,11,86,0,0,14,3,98,0,38,3,0,16,0,0,0,0,0,3,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,13,11,13,10,86,0,0,2.5,3,16,0,16,38,0,38,3,16,0,0,0,3,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,11,11,11,11,86,0,0,3,3,3,0,86,38,0,63,3,16,0,0,0,3,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,13,12,13,12,86,0,0,5,3,3,0,38,86,0,16,3,0,0,0,0,0,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,12,12,12,12,86,0,0,4,3,16,0,63,38,0,63,0,0,0,0,0,38,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,11,11,11,11,86,0,0,7,3,16,0,63,16,0,38,86,3,0,0,0,3,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,9,9,9,9,86,0,0,1,3,3,0,98,3,0,63,0,16,0,0,0,0,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,8,8,8,8,86,0,0,15.5,1,16,0,38,38,0,38,0,16,0,0,0,3,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,8,8,8,11,86,0,0,6.5,3,38,0,0,16,0,38,16,1,0,0,0,0,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,11,11,11,11,86,0,0,10,3,86,0,0,3,0,16,0,3,0,0,0,1,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,6,6,6,6,86,0,0,9.5,3,63,0,16,3,0,16,0,0,0,0,0,3,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,9,9,9,8,86,0,0,13.5,3,63,0,16,3,0,38,0,3,0,0,0,63,0,0,,
2016,PAW_W,PAW_W_2016,PAW_W_2016,6,6,6,9,86,0,0,8.5,3,63,0,0,3,0,16,0,0,0,2,0,98,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,4,3,2,3,98,0,0,1.25,1,0,63,16,38,0,0,16,0,0,0,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,2,1,3,3,98,0,0,0,1,0,63,0,16,0,16,16,0,0,0,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,2,3,3,2,86,0,0,1.5,3,0,86,86,16,0,0,38,0,0,0,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,4,2,2,2,98,0,0,4,1,16,38,38,16,0,16,38,0,0,0,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,3,3,3,5,86,0,0,4,1,0,38,86,38,0,16,3,1,0,0,0,16,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,4,4,5,4,98,0,0,2.5,3,0,16,86,38,0,63,3,0,0,0,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,3,3,3,3,98,0,0,2.25,3,3,38,63,16,0,3,16,0,0,0,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,4,3,4,4,86,0,0,2,3,16,38,63,16,0,3,38,0,0,0,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,2,3,3,4,98,0,0,0.25,3,0,16,63,16,0,3,38,0,0,0,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,2,3,3,3,86,0,0,2,16,3,16,63,16,0,3,16,0,0,1,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,2,1,3,2,86,0,0,0.5,16,0,38,98,3,0,16,3,0,0,0,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,3,2,2,2,86,0,0,0,3,0,38,3,16,0,3,3,0,0,0,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,5,4,3,4,98,0,0,4.5,1,16,16,86,38,0,16,16,0,0,2,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,4,2,2,4,98,0,0,2,1,3,38,86,16,0,3,38,0,0,0,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,4,3,4,4,86,0,0,1,3,3,38,63,16,0,16,3,0,0,0,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,2,2,2,2,86,0,0,1.75,3,3,38,3,16,0,3,3,0,0,1,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,3,3,2,3,98,0,0,2.5,3,3,38,16,16,0,16,16,0,0,0,0,86,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,4,2,4,3,98,0,0,2,3,3,38,16,16,0,16,3,0,0,0,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,4,4,3,3,86,0,0,1.75,3,3,38,38,38,0,16,16,0,0,2,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,3,3,2,2,98,0,0,2.5,1,3,38,16,16,0,3,16,0,0,0,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,4,3,3,2,86,0,0,5.5,3,3,38,3,16,0,3,16,0,0,0,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,3,3,4,3,98,0,0,1,1,0,38,38,16,0,0,16,0,0,0,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,5,3,2,2,98,0,0,3,1,3,1,16,16,0,3,3,0,0,0,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,2,2,2,2,63,0,0,0,16,0,16,63,16,0,16,3,0,0,0,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,3,3,2,2,86,0,0,3.25,3,3,38,86,16,0,3,16,0,0,0,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,5,3,3,4,98,0,0,5.5,1,3,38,38,16,0,3,0,16,0,0,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,3,3,3,3,86,0,0,3.5,3,3,38,63,16,0,16,3,0,0,0,0,98,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,5,3,3,4,98,0,0,2.25,1,3,16,86,16,0,16,16,0,0,0,0,0,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,3,2,2,2,98,0,0,4.25,1,3,16,16,3,0,3,0,0,0,0,0,38,0,0,,
2016,PYS_S,PYS_S_2016,PYS_S_2016,3,3,3,4,98,0,0,0.75,1,0,38,38,16,0,3,3,0,0,2,0,16,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,2,2,2,1,3,0,0,0,86,3,16,86,16,0,3,16,0,0,0,0,0,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,3,2,2,2,3,0,0,0,86,16,3,86,16,0,3,16,0,0,0,0,0,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,3,2,2,2,16,0,0,0,86,3,38,86,3,0,3,16,0,0,0,0,0,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,2,2,3,2,3,0,0,0,86,3,16,86,16,0,3,16,0,0,2,0,3,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,3,3,2,3,3,0,0,0,86,16,16,98,3,0,3,3,0,0,0,0,1,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,2,2,2,2,3,0,0,0.25,86,3,16,38,16,0,16,3,0,0,0,0,16,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,2,3,2,2,3,0,0,0,86,3,16,38,16,0,3,3,0,0,2,0,0,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,2,3,3,2,16,0,0,0,86,3,16,86,16,0,16,3,0,0,2,0,0,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,2,3,3,3,16,0,0,0,63,3,16,16,3,0,3,63,0,0,0,0,3,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,2,2,2,0,16,0,0,0.25,86,3,16,98,3,0,1,38,0,0,0,0,0,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,2,2,2,3,3,0,0,0,86,16,16,86,16,0,3,16,0,0,1,0,0,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,2,2,3,3,16,0,0,0.75,63,16,16,63,3,0,3,16,0,0,0,0,0,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,2,2,2,2,38,0,0,0,38,3,16,86,16,0,16,16,0,0,0,0,0,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,2,2,2,2,38,0,0,0.25,38,3,38,63,16,0,3,16,0,0,0,0,0,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,2,3,3,3,63,0,0,0,16,1,16,86,16,0,38,16,0,0,0,0,38,0,0,,
2016,PYS_N,PYS_N_2016,PYS_N_2016,3,3,3,3,98,0,0,0.75,3,0,38,63,16,0,3,3,0,0,0,0,0,0,0,,
2016,PYS_N,PYS_N_2016,PYS_N_2016,5,4,3,2,98,0,0,1.5,3,0,86,16,3,0,3,16,0,0,0,0,0,0,0,,
2016,PYS_N,PYS_N_2016,PYS_N_2016,4,3,2,2,86,0,0,0.25,3,0,38,16,16,0,3,16,0,0,0,0,0,0,0,,
2016,PYS_N,PYS_N_2016,PYS_N_2016,3,2,3,3,98,0,0,0.5,3,0,16,3,38,0,3,16,0,0,0,0,0,0,0,,
2016,PYS_N,PYS_N_2016,PYS_N_2016,3,3,3,4,98,0,0,4,3,0,63,3,16,0,1,16,0,0,0,0,0,0,0,,
2016,PYS_N,PYS_N_2016,PYS_N_2016,4,4,4,4,98,0,0,3.75,1,16,16,38,16,0,3,16,0,0,0,0,0,0,0,,
2016,PYS_N,PYS_N_2016,PYS_N_2016,5,4,3,2,98,0,0,5.5,1,3,16,63,16,0,3,3,0,0,1,0,0,0,0,,
2016,PYS_N,PYS_N_2016,PYS_N_2016,4,3,4,3,98,0,0,2.75,1,3,16,86,16,0,3,16,0,0,0,0,0,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,2,2,2,2,16,0,0,0.75,63,3,16,86,3,0,16,16,0,0,0,0,3,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,2,2,2,2,38,0,0,0,38,3,16,63,16,0,3,38,0,0,0,0,0,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,2,2,2,1,16,0,0,0,63,0,16,38,16,0,16,16,0,0,0,0,0,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,3,2,2,3,63,0,0,0.5,16,0,38,3,16,0,16,16,0,0,0,0,0,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,1,1,1,1,16,0,0,0,63,16,38,38,16,0,3,3,0,0,0,0,0,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,2,2,2,2,3,0,0,0,86,0,16,63,16,0,38,16,0,0,0,0,3,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,2,2,2,2,3,0,0,0,86,3,16,86,16,0,38,16,0,0,0,0,63,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,3,2,2,2,3,0,0,0,86,3,16,86,38,0,38,3,0,0,0,0,86,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,2,4,3,4,3,0,0,0,86,16,16,86,3,0,38,3,0,0,0,0,63,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,3,3,3,3,3,0,0,0.25,86,3,3,86,16,0,38,16,0,0,0,0,86,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,2,2,2,3,16,0,0,0.25,86,3,3,63,16,0,16,16,0,0,0,0,3,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,3,3,3,3,3,0,0,0.75,86,3,16,63,16,0,38,16,0,0,0,0,63,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,2,3,2,3,3,0,0,1,86,3,16,38,16,0,38,0,0,0,2,0,98,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,2,2,2,2,3,0,0,0,0,3,16,63,16,0,16,16,0,0,0,0,98,0,0,,
2016,PYS_W,PYS_W_2016,PYS_W_2016,2,2,2,3,3,0,0,0,98,3,3,63,38,0,3,16,0,0,2,0,16,0,0,,
2016,PYS_N,PYS_N_2016,PYS_N_2016,4,3,3,3,98,0,0,1,3,3,38,86,16,0,16,16,0,0,0,0,0,0,0,,
2016,PYS_N,PYS_N_2016,PYS_N_2016,3,3,3,3,98,0,0,1.25,1,0,63,63,16,0,0,16,0,0,0,0,0,0,0,,
2016,PYS_N,PYS_N_2016,PYS_N_2016,3,3,4,3,98,0,0,1,1,0,38,38,38,0,3,16,0,0,0,0,0,0,0,,
2016,PYS_N,PYS_N_2016,PYS_N_2016,3,4,3,4,86,0,0,0.5,3,0,38,3,16,0,0,63,0,0,0,0,0,0,0,,
2016,PYS_N,PYS_N_2016,PYS_N_2016,3,3,4,4,98,0,0,2.75,3,0,86,3,16,0,3,16,0,0,0,0,0,0,0,,
2016,PYS_N,PYS_N_2016,PYS_N_2016,4,3,3,4,98,0,0,1.5,3,0,38,38,16,0,38,3,0,0,1,0,98,0,0,,
2016,PYS_N,PYS_N_2016,PYS_N_2016,3,4,4,3,98,0,0,4.75,3,16,38,63,16,0,3,16,0,0,0,0,98,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,1,1,2,2,16,0,0,0,63,0,63,0,16,0,38,16,0,0,0,0,0,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,8,2,2,2,86,0,0,0,16,0,63,63,16,0,16,16,16,0,0,0,3,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,4,3,1,3,86,0,0,1.75,1,38,16,98,16,0,16,38,0,0,0,0,98,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,2,3,2,2,86,0,0,2.75,0,3,63,86,16,0,16,38,0,0,0,0,86,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,2,2,2,2,86,0,0,3.5,0,3,63,63,3,0,16,38,0,0,0,0,63,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,2,3,2,3,86,0,0,3.25,0,16,38,63,16,0,1,16,0,0,1,0,0,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,3,4,3,2,86,0,0,1.25,3,0,86,16,3,0,16,16,16,0,0,0,0,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,1,1,2,2,86,0,0,1,0,1,86,63,86,0,16,38,0,0,0,0,0,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,3,5,2,7,63,0,0,0,0,0,86,16,3,0,16,16,16,0,0,0,0,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,3,4,3,3,86,0,0,1,0,0,63,38,16,0,3,16,0,0,0,0,0,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,2,3,4,2,86,0,0,0,0,0,63,38,16,0,3,38,0,0,0,0,0,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,3,3,2,3,86,0,0,2,0,0,63,86,63,0,16,16,0,0,2,0,86,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,2,2,2,3,86,0,0,0,0,3,63,63,3,0,3,38,0,0,1,0,38,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,2,3,3,2,86,0,0,3.170000076,0,16,38,16,38,0,16,63,0,0,2,0,86,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,2,2,1,2,86,0,0,4,0,3,16,63,16,0,38,3,0,0,2,0,86,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,3,3,3,2,38,0,0,0,63,0,16,3,16,0,38,16,0,0,0,0,0,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,2,3,2,3,98,0,0,4.25,0,3,86,63,16,0,3,38,0,0,1,0,86,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,1,3,1,1,86,0,0,0.5,16,16,63,38,16,0,0,16,0,0,2,0,0,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,2,2,3,1,86,0,0,1,3,16,16,16,16,0,3,16,0,0,2,0,16,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,1,2,1,1,86,0,0,0.25,0,16,3,63,38,0,3,63,0,0,2,0,0,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,3,3,2,3,86,0,0,1.75,3,3,38,63,16,0,16,38,0,0,2,0,63,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,2,5,2,2,86,0,0,1.5,3,0,63,0,16,0,38,16,3,0,0,0,98,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,2,2,2,1,63,0,0,1,3,3,86,63,3,0,16,16,0,0,0,0,0,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,3,4,2,4,86,0,0,2,3,0,63,63,16,0,38,3,0,0,0,0,3,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,2,2,2,2,63,0,0,0,16,38,38,38,3,0,3,38,0,0,2,0,0,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,3,2,3,3,86,0,0,1.5,0,16,16,38,3,0,16,38,3,0,0,0,98,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,2,3,1,1,86,0,0,1.25,3,16,16,16,16,0,16,38,0,0,2,0,0,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,3,1,1,1,86,0,0,0.5,16,16,3,16,16,0,38,16,0,0,2,0,0,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,2,2,1,1,86,0,0,0.75,3,3,63,0,3,0,3,38,0,0,1,0,0,0,0,,
2016,PYW_S,PYW_S_2016,PYW_S_2016,2,1,2,1,16,0,0,0,86,16,38,86,3,0,16,16,0,0,0,0,0,0,0,,
2016,PYN_W,PYN_W_2016,PYN_W_2016,1,1,1,1,86,0,0,1.5,3,38,3,63,16,0,1,3,0,0,2,0,0,0,0,,
2016,PYN_W,PYN_W_2016,PYN_W_2016,1,1,1,1,86,0,0,0.75,3,16,16,63,16,0,3,38,0,0,1,0,0,0,0,,
2016,PYN_W,PYN_W_2016,PYN_W_2016,0,0,1,1,86,0,0,1.5,0,3,63,98,3,0,16,16,0,0,0,0,0,0,0,,
2016,PYN_W,PYN_W_2016,PYN_W_2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2016,PYN_W,PYN_W_2016,PYN_W_2016,1,2,2,1,98,0,0,2,0,0,38,98,3,0,3,38,0,0,0,0,0,0,0,,
2016,PYN_W,PYN_W_2016,PYN_W_2016,1,1,1,1,98,0,0,1,3,3,38,98,16,0,3,16,0,0,1,0,0,0,0,,
2016,PYN_W,PYN_W_2016,PYN_W_2016,1,1,1,1,98,0,0,2.5,1,3,38,98,3,0,3,38,0,0,0,0,0,0,0,,
