visitID,Nest ID,Species,Visit Num,Date,Trials,Year_autoCalc,TimeofDay,Observers,Exposure days,Stage,Host Eggs,Host chicks,Parasite eggs,Parasite chicks,Banded,Camera,Measure,Survived,Abandoned,Predation,Fledge,Predator,Camera type,Female on?,Human Visit,COMMENT
4151,LEE 45 13,,1,7/14/2013,1,,11:59:00 AM,,3,Nestling,0,3,0,0,0,0,,1,0,0,,None,NONE,1,1,
4152,LEE 45 13,,2,7/17/2013,1,,12:53:00 PM,,3,Nestling,0,3,0,0,0,0,,1,0,0,,None,NONE,0,1,
4153,LEE 45 13,,3,7/20/2013,1,,12:38:00 PM,,3,Nestling,0,3,0,0,0,0,,1,0,0,,None,NONE,1,1,
4154,LEE 45 13,,4,7/23/2013,1,,7:37:00 AM,,3,Nestling,0,3,0,0,0,0,,1,0,0,,None,NONE,0,1,FLEDGE?
4155,LEE 46 13,,0,7/11/2013,1,,8:45:00 AM,,0,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4156,LEE 46 13,,1,7/14/2013,1,,8:38:00 AM,,3,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4157,LEE 46 13,,1,7/17/2013,1,,1:38:00 PM,,3,Incubation,5,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,
4158,LEE 47 13,,0,7/11/2013,1,,12:02:00 PM,,0,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,1,1,
4159,LEE 47 13,,1,7/14/2013,1,,11:41:00 AM,,3,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,0,1,
4160,LEE 48 13,,0,7/15/2013,1,,7:36:00 AM,,0,Laying,1,0,1,0,0,0,,1,0,0,,None,NONE,1,1,
4161,LEE 48 13,,1,7/17/2013,1,,12:09:00 PM,,2,Laying,2,0,2,0,0,0,,1,0,0,,None,NONE,0,1,
4162,LEE 48 13,,2,7/20/2013,1,,12:02:00 PM,,3,Incubation,3,0,2,0,0,0,,1,0,0,,None,NONE,0,1,
4163,LEE 48 13,,3,7/23/2013,1,,6:30:00 AM,,3,Incubation,2,0,2,0,0,0,,1,0,1,,UNK,NONE,0,1,
4164,LEE 48 13,,4,7/25/2013,1,,6:53:00 AM,,2,Incubation,2,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
4165,LEE 48 13,,5,7/27/2013,1,,9:22:00 AM,,2,Incubation,2,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
4166,LEE 48 13,,6,7/28/2013,1,,9:13:00 AM,,1,Incubation,2,0,2,0,0,0,,0,0,0,,None,NONE,0,1,
4167,LEE 27 13,,0,6/18/2013,1,,8:45:00 PM,,0,Incubation,4,0,1,0,0,0,,1,0,0,,None,NONE,1,1,
4168,LEE 27 13,,1,6/19/2013,1,,8:21:00 PM,,1,Incubation,4,0,1,0,0,0,,1,0,0,,None,NONE,0,1,
4169,LEE 27 13,,2,6/22/2013,1,,9:56:00 AM,,3,Incubation,3,0,1,0,0,0,,1,0,1,,UNK,NONE,0,1,
4170,LEE 27 13,,3,6/26/2013,1,,12:27:00 PM,,4,Nestling,0,3,0,1,0,0,,1,0,0,,None,NONE,1,1,
4171,LEE 27 13,,4,6/29/2013,1,,12:45:00 PM,,3,Nestling,0,3,0,1,0,0,,1,0,0,,None,NONE,0,1,
4172,LEE 27 13,,5,7/3/2013,1,,7:50:00 AM,,4,Nestling,0,3,0,1,0,0,,1,0,0,,None,NONE,0,1,
4173,LEE 27 13,,6,7/5/2013,1,,1:37:00 PM,,2,Nestling,0,3,0,1,0,0,,1,0,0,,None,NONE,0,1,
4174,LEE 28 13,,0,6/19/2013,1,,12:20:00 PM,,0,Incubation,6,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4175,LEE 28 13,,1,6/22/2013,1,,3:22:00 PM,,3,Incubation,6,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,
4176,LEE 29 13,,0,6/24/2013,1,,8:37:00 AM,,0,Laying,4,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4177,LEE 29 13,,1,6/28/2013,1,,12:50:00 PM,,4,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4178,LEE 29 13,,2,7/1/2013,1,,10:10:00 AM,,3,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4179,LEE 29 13,,3,7/5/2013,1,,1:23:00 PM,,4,Incubation,5,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,
4180,LEE 30 13,,0,6/25/2013,1,,8:18:00 AM,,0,Incubation,1,0,3,0,0,0,,1,0,0,,None,NONE,1,1,
4181,LEE 30 13,,1,6/28/2013,1,,12:33:00 PM,,3,Incubation,1,0,3,0,0,0,,1,0,0,,None,NONE,0,1,
4182,LEE 30 13,,2,7/1/2013,1,,2:53:00 PM,,3,Nestling,0,1,1,2,0,0,,1,0,0,,None,NONE,1,1,
4183,LEE 30 13,,3,7/5/2013,1,,12:55:00 PM,,4,Nestling,0,1,1,2,0,0,,0,0,1,,UNK,NONE,0,1,
4184,LEE 31 13,,0,6/25/2013,1,,8:50:00 AM,,0,Incubation,3,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
4185,LEE 31 13,,1,6/28/2013,1,,12:55:00 PM,,3,Incubation,3,0,2,0,0,0,,1,0,0,,None,NONE,0,1,
4186,LEE 31 13,,2,7/1/2013,1,,11:42:00 AM,,3,Incubation,3,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
4187,LEE 31 13,,3,7/3/2013,1,,8:06:00 AM,,2,Incubation,3,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
4188,LEE 31 13,,4,7/5/2013,1,,1:05:00 PM,,2,Nestling,1,2,0,2,0,0,,1,0,0,,None,NONE,1,1,
4189,LEE 31 13,,5,7/8/2013,1,,11:03:00 AM,,3,Nestling,0,1,0,1,0,0,,1,0,1,,UNK,NONE,1,1,
4190,LEE 31 13,,6,7/10/2013,1,,10:00:00 AM,,2,Nestling,0,1,0,1,0,0,,1,0,0,,None,NONE,1,1,
4191,LEE 31 13,,7,7/13/2013,1,,7:52:00 AM,,3,Nestling,0,1,0,1,0,0,,1,0,0,,None,NONE,1,1,
4192,LEE 31 13,,8,7/15/2013,1,,9:28:00 AM,,2,Nestling,0,1,0,1,0,0,,1,0,0,,None,NONE,0,1,"NEST PULLED OUT, BUT TIME OF FLEDGING???"
4193,LEE 12 13,,0,6/1/2013,1,,7:00:00 AM,,0,Laying,2,0,1,0,0,0,,1,0,0,,None,NONE,1,1,
4194,LEE 12 13,,1,6/3/2013,1,,2:01:00 PM,,2,Incubation,3,0,1,0,0,0,,1,0,0,,None,NONE,0,1,
4195,LEE 12 13,,2,6/6/2013,1,,12:15:00 PM,,3,Incubation,3,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
4196,LEE 12 13,,3,6/9/2013,1,,10:00:00 AM,,3,Incubation,3,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
4197,LEE 12 13,,4,6/12/2013,1,,12:50:00 PM,,3,Incubation,3,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
4198,LEE 12 13,,5,6/14/2013,1,,1:39:00 PM,,2,Incubation,3,0,2,0,0,0,,1,0,0,,None,NONE,0,1,
4199,LEE 12 13,,6,6/16/2013,1,,10:20:00 AM,,2,Nestling,0,3,0,2,0,0,,1,0,0,,None,NONE,0,1,
4200,LEE 12 13,,7,6/18/2013,1,,7:30:00 PM,,2,Nestling,0,3,0,2,0,0,,1,0,0,,None,NONE,1,1,
4201,LEE 12 13,,8,6/21/2013,1,,12:03:00 PM,,3,Nestling,0,3,0,2,0,0,,1,0,0,,None,NONE,0,1,
4202,LEE 12 13,,9,6/25/2013,1,,7:30:00 AM,,4,Nestling,0,3,0,2,0,0,,1,0,0,,None,NONE,0,1,"POOP IN NEST, ADULT CARRYING FOOD"
4203,LEE 13 13,,0,6/3/2013,1,,8:30:00 AM,,0,Laying,2,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4204,LEE 13 13,,1,6/6/2013,1,,10:45:00 AM,,3,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,0,1,
4205,LEE 13 13,,2,6/9/2013,1,,1:24:00 PM,,3,Incubation,1,0,0,0,0,0,,1,0,1,,UNK,NONE,0,1,
4206,LEE 13 13,,3,6/12/2013,1,,12:01:00 PM,,3,Incubation,1,0,0,0,0,0,,0,1,0,,None,NONE,0,1,
4207,LEE 16 13,,0,6/6/2013,1,,12:11:00 PM,,0,Laying,1,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
4208,LEE 16 13,,1,6/9/2013,1,,10:23:00 AM,,3,Incubation,1,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
4209,LEE 16 13,,2,6/12/2013,1,,1:15:00 PM,,3,Incubation,1,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
4210,LEE 16 13,,3,6/15/2013,1,,12:15:00 PM,,3,Incubation,1,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
4211,LEE 16 13,,4,6/17/2013,1,,12:46:00 PM,,2,Nestling,0,1,1,0,0,0,,1,0,0,,None,0,1,1,CB EGG? KICKED OUT OR PREDATED
4212,LEE 16 13,,5,6/20/2013,1,,10:10:00 AM,,3,Nestling,0,1,1,0,0,0,,0,0,1,,UNK,NONE,0,1,
4213,LEE 51 13,,0,7/19/2013,1,,4:24:00 PM,,0,Incubation,3,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4214,LEE 51 13,,1,7/22/2013,1,,6:37:00 AM,,3,Incubation,3,0,0,0,0,0,,1,0,0,,None,NONE,0,1,EGGS COLD?
4215,LEE 51 13,,2,7/26/2013,1,,6:02:00 PM,,4,Incubation,3,0,0,0,0,0,,1,0,0,,None,NONE,0,1,
4216,LEE 51 13,,3,7/29/2013,1,,7:59:00 AM,,3,Incubation,3,0,0,0,0,0,,1,0,0,,None,NONE,0,1,
4217,LEE 51 13,,4,8/3/2013,1,,7:48:00 AM,,4,Incubation,3,0,0,0,0,0,,0,1,0,,None,0,0,1,ABANDON
4218,LEE 15 13,,0,6/6/2013,1,,11:30:00 AM,,0,Incubation,4,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
4219,LEE 15 13,,1,6/9/2013,1,,1:30:00 PM,,3,Incubation,4,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
4220,LEE 15 13,,2,6/12/2013,1,,12:15:00 PM,,3,Nestling,1,3,0,2,0,0,,1,0,0,,None,NONE,1,1,
4221,LEE 15 13,,3,6/16/2013,1,,9:12:00 AM,,4,Nestling,1,3,0,2,0,0,,1,0,0,,None,NONE,0,1,
4222,LEE 15 13,,4,6/19/2013,1,,12:25:00 PM,,3,Nestling,0,3,0,2,0,0,,0,0,1,,UNK,NONE,0,1,
4223,LEE 21 13,,0,6/9/2013,1,,11:17:00 AM,,0,Incubation,6,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4224,LEE 21 13,,1,6/12/2013,1,,1:10:00 PM,,3,Incubation,6,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4225,LEE 21 13,,2,6/15/2013,1,,12:58:00 PM,,3,Incubation,6,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4226,LEE 21 13,,3,6/19/2013,1,,4:55:00 PM,,4,Incubation,6,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,
4227,LEE 14 13,,0,6/6/2013,1,,11:05:00 AM,,0,Laying,4,0,0,0,0,0,,1,0,0,,NONE,NONE,1,1,
4228,LEE 14 13,,1,6/9/2013,1,,1:26:00 PM,,3,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4229,LEE 14 13,,2,6/12/2013,1,,12:00:00 PM,,3,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4230,LEE 14 13,,3,6/16/2013,1,,8:58:00 AM,,4,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4231,LEE 14 13,,4,6/19/2013,1,,11:39:00 AM,,3,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,0,1,
4232,LEE 14 13,,5,6/22/2013,1,,3:37:00 PM,,3,Nestling,0,1,0,0,0,0,,1,0,1,,UNK,NONE,0,1,
4233,LEE 14 13,,6,6/26/2013,1,,7:18:00 AM,,4,Nestling,0,1,0,0,0,0,,1,0,0,,None,NONE,0,1,
4234,LEE 14 13,,7,6/28/2013,1,,1:33:00 PM,,2,Nestling,0,1,0,0,0,0,,1,0,0,,None,NONE,0,1,FLEDGE?
4235,LEE 18 13,,0,6/9/2013,1,,9:55:00 AM,,0,Incubation,2,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
4236,LEE 18 13,,1,6/12/2013,1,,12:50:00 PM,,3,Incubation,2,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
4237,LEE 18 13,,2,6/16/2013,1,,10:15:00 AM,,4,Nestling,0,1,0,2,0,0,,1,0,1,,UNK,NONE,1,1,
4238,LEE 18 13,,3,6/20/2013,1,,10:00:00 AM,,4,Nestling,0,1,0,2,0,0,,0,0,1,,UNK,NONE,0,1,
4239,LEE 25 13,,0,6/10/2013,1,,10:22:00 AM,,0,Nestling,0,4,0,0,0,0,,1,0,0,,None,NONE,1,1,
4240,LEE 25 13,,1,6/14/2013,1,,5:00:00 PM,,4,Nestling,0,4,0,0,0,0,,1,0,0,,None,NONE,0,1,
4241,LEE 26 13,,0,6/16/2013,1,,8:42:00 AM,,0,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4242,LEE 26 13,,1,6/19/2013,1,,8:30:00 PM,,3,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,1,1,
4243,LEE 26 13,,2,6/22/2013,1,,7:13:00 AM,,3,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,1,1,
4244,LEE 26 13,,3,6/25/2013,1,,12:00:00 PM,,3,Nestling,0,5,0,0,0,0,,0,0,1,,UNK,NONE,0,1,
4245,LEE 24 13,,0,6/10/2013,1,,10:10:00 AM,,0,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4246,LEE 24 13,,1,6/14/2013,1,,2:03:00 PM,,4,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,0,1,
4247,LEE 24 13,,2,6/16/2013,1,,8:30:00 AM,,2,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4248,LEE 24 13,,3,6/19/2013,1,,12:36:00 PM,,3,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4249,LEE 24 13,,4,6/21/2013,1,,12:46:00 PM,,2,Nestling,0,4,0,0,0,0,,1,0,0,,None,NONE,1,1,
4250,LEE 24 13,,5,6/25/2013,1,,9:47:00 AM,,4,Nestling,0,4,0,0,0,0,,1,0,0,,None,NONE,1,1,
4251,LEE 24 13,,6,6/28/2013,1,,1:47:00 PM,,3,Nestling,0,4,0,0,0,0,,1,0,0,,None,NONE,0,1,
4252,LEE 24 13,,7,7/1/2013,1,,2:03:00 PM,,3,Nestling,0,4,0,0,0,0,,1,0,0,,None,NONE,0,1,FLEDGE
4253,LEE 49 13,,0,7/15/2013,1,,10:17:00 AM,,0,Incubation,2,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
4254,LEE 49 13,,1,7/17/2013,1,,1:12:00 PM,,2,Incubation,2,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
4255,LEE 49 13,,2,7/19/2013,1,,9:39:00 AM,,2,Nestling,1,1,1,1,0,0,,1,0,0,,None,NONE,0,1,
4256,LEE 49 13,,3,7/22/2013,1,,6:41:00 AM,,3,Nestling,0,2,0,2,0,0,,1,0,0,,None,NONE,1,1,
4257,LEE 49 13,,4,7/25/2013,1,,8:14:00 AM,,3,Nestling,0,1,0,2,0,0,,1,0,1,,UNK,NONE,0,1,
4258,LEE 49 13,,5,7/27/2013,1,,9:35:00 AM,,2,Nestling,0,1,0,2,0,0,,0,0,1,,UNK,NONE,0,1,
4259,LEE 10 13,,0,5/26/2013,1,,11:47:00 AM,,0,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4260,LEE 10 13,,1,5/29/2013,1,,1:05:00 PM,,3,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,0,1,
4261,LEE 10 13,,2,6/1/2013,1,,11:25:00 AM,,3,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4262,LEE 10 13,,3,6/3/2013,1,,2:19:00 PM,,2,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,0,1,
4263,LEE 10 13,,4,6/6/2013,1,,10:40:00 AM,,3,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,1,1,
4264,LEE 10 13,,5,6/9/2013,1,,1:40:00 PM,,3,Nestling,0,5,0,0,0,0,,0,0,1,,UNK,NONE,0,1,
4265,LEE 11 13,,0,5/26/2013,1,,6:44:00 AM,,0,Incubation,0,0,3,0,0,0,,0,0,0,,None,NONE,1,1,ONLY CB EGG NOT FOR SURVIVAL
4266,LEE 19 13,,0,6/9/2013,1,,10:34:00 AM,,0,Incubation,3,0,1,0,0,0,,1,0,0,,None,NONE,1,1,
4267,LEE 19 13,,1,6/12/2013,1,,1:00:00 PM,,3,Incubation,3,0,1,0,0,0,,1,0,0,,None,NONE,0,1,
4268,LEE 19 13,,2,6/15/2013,1,,1:11:00 PM,,3,Incubation,3,0,1,0,0,0,,0,0,1,,UNK,NONE,1,1,
4269,LEE 20 13,,0,6/9/2013,1,,10:44:00 AM,,0,Incubation,3,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
4270,LEE 20 13,,1,6/12/2013,1,,1:05:00 PM,,3,Incubation,3,0,2,0,0,0,,1,0,0,,None,NONE,0,1,
4271,LEE 20 13,,2,6/15/2013,1,,1:03:00 PM,,3,Incubation,3,0,2,0,0,0,,1,0,0,,None,NONE,0,1,
4272,LEE 20 13,,3,6/18/2013,1,,8:08:00 PM,,3,Incubation,3,0,2,0,0,0,,1,0,0,,None,NONE,0,1,
4273,LEE 20 13,,4,6/21/2013,1,,12:11:00 PM,,3,Incubation,2,0,2,0,0,0,,1,0,0,,None,NONE,0,1,3RD HOST EGG BROKEN NEAR NEST
4274,LEE 20 13,,5,6/25/2013,1,,8:52:00 AM,,4,Incubation,2,0,2,0,0,0,,0,1,0,,None,NONE,0,1,COW SMOOSHING
4275,LEE 22 13,,0,6/9/2013,1,,11:57:00 AM,,0,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4276,LEE 22 13,,1,6/12/2013,1,,12:56:00 PM,,3,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4277,LEE 22 13,,2,6/15/2013,1,,1:17:00 PM,,3,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,0,1,
4278,LEE 22 13,,3,6/18/2013,1,,8:24:00 PM,,3,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,1,1,
4279,LEE 22 13,,4,6/21/2013,1,,12:30:00 PM,,3,Nestling,0,5,0,0,0,0,,0,0,1,,UNK,NONE,0,1,
4280,LEE 23 13,,0,6/10/2013,1,,6:39:00 AM,,0,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4281,LEE 23 13,,1,6/15/2013,1,,1:37:00 PM,,5,Incubation,5,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,
4282,LEE 32 13,,0,6/25/2013,1,,9:13:00 AM,,0,Incubation,3,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
4283,LEE 32 13,,1,6/28/2013,1,,12:48:00 PM,,3,Nestling,0,3,1,1,0,0,,1,0,0,,None,NONE,1,1,
4284,LEE 32 13,,2,7/1/2013,1,,10:12:00 AM,,3,Nestling,0,3,1,1,0,0,,1,0,1,,UNK,NONE,0,1,
4285,LEE 34 13,,0,6/26/2013,1,,7:30:00 AM,,0,Laying,2,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4286,LEE 34 13,,1,6/29/2013,1,,12:53:00 PM,,3,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4287,LEE 34 13,,2,7/3/2013,1,,7:42:00 AM,,4,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,0,1,
4288,LEE 34 13,,3,7/5/2013,1,,1:42:00 PM,,2,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4289,LEE 34 13,,4,7/8/2013,1,,12:00:00 PM,,3,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4290,LEE 34 13,,5,7/11/2013,1,,7:40:00 AM,,3,Nestling,1,4,0,0,0,0,,1,0,0,,None,NONE,1,1,
4291,LEE 34 13,,6,7/14/2013,1,,11:25:00 AM,,3,Nestling,0,4,0,0,0,0,,1,0,0,,None,NONE,1,1,
4292,LEE 34 13,,7,7/17/2013,1,,1:01:00 PM,,3,Nestling,0,4,0,0,0,0,,1,0,0,,None,NONE,0,1,FORCE FLEDGE
4293,LEE 35 13,,0,6/26/2013,1,,8:51:00 AM,,0,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,1,1,
4294,LEE 35 13,,1,6/29/2013,1,,1:07:00 PM,,3,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,1,1,
4295,LEE 35 13,,2,7/3/2013,1,,7:27:00 AM,,4,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,0,1,FLEDGE?- POOP IN NEST
4296,LEE 36 13,,0,6/26/2013,1,,10:17:00 AM,,0,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,1,1,
4297,LEE 36 13,,1,6/29/2013,1,,1:10:00 PM,,3,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,0,1,
4298,LEE 36 13,,2,7/3/2013,1,,7:40:00 AM,,4,Nestling,0,5,0,0,0,0,,0,0,1,,UNK,NONE,0,1,"NEST SMOOSHED, NO SIGN OF MOM OR BABIES"
4299,LEE 37 13,,0,6/25/2013,1,,9:48:00 AM,,0,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4300,LEE 37 13,,1,6/26/2013,1,,1:30:00 PM,,1,Incubation,5,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,SMOKED OR TRAMPLED?- CALLED SMOKED
4301,LEE ME 7 13,,0,6/26/2013,1,,9:03:00 AM,,0,Nestling,0,4,0,2,0,0,,1,0,0,,None,NONE,1,1,
4302,LEE ME 7 13,,1,6/29/2013,1,,12:59:00 PM,,3,Nestling,0,1,0,0,0,0,,1,0,1,,UNK,NONE,0,1,
4303,LEE ME 7 13,,2,7/3/2013,1,,7:23:00 AM,,4,Nestling,0,1,0,0,0,0,,1,0,0,,None,NONE,0,1,
4304,LEE ME 7 13,,3,7/5/2013,1,,1:45:00 PM,,2,Nestling,0,1,0,0,0,0,,1,0,0,,None,NONE,0,1,
4305,LEE ME 7 13,,4,7/8/2013,1,,12:15:00 PM,,3,Nestling,0,1,0,0,0,0,,1,0,0,,None,NONE,0,1,"FLEDGE- NEST SEEMED TORN, BUT PAST FLEDGE AGE"
4306,LEE 33 13,,0,6/26/2013,1,,5:59:00 PM,,0,Nestling,1,3,0,0,0,0,,1,0,0,,None,NONE,1,1,
4307,LEE 33 13,,1,6/29/2013,1,,12:35:00 PM,,3,Nestling,0,4,0,0,0,0,,1,0,0,,None,NONE,0,1,CHIPPY MCCHIPPERSON
4308,LEE 33 13,,2,7/3/2013,1,,7:08:00 AM,,4,Nestling,0,4,0,0,0,0,,1,0,0,,None,NONE,0,1,
4309,LEE 33 13,,3,7/5/2013,1,,2:04:00 PM,,2,Nestling,0,4,0,0,0,0,,1,0,0,,None,NONE,0,1,FLEDGE
4310,LEE 38 13,,0,7/10/2013,1,,9:08:00 AM,,0,Incubation,4,0,0,0,0,0,,0,0,0,,None,NONE,1,1,SMOOSHED-HUMAN
4311,LEE 39 13,,0,7/10/2013,1,,10:13:00 AM,,0,Incubation,0,0,3,0,0,0,,0,0,0,,None,NONE,1,1,"NOT FOR SURVIVAL ALL CB, NEST EVENTUALY SMOKED"
4312,LEE 40 13,,0,7/10/2013,1,,10:38:00 AM,,0,Incubation,1,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
4313,LEE 40 13,,1,7/13/2013,1,,7:54:00 AM,,3,Incubation,1,0,2,0,0,0,,1,0,0,,None,NONE,0,1,
4314,LEE 40 13,,2,7/17/2013,1,,12:24:00 PM,,4,Nestling,0,1,0,2,0,0,,1,0,0,,None,NONE,1,1,
4315,LEE 40 13,,3,7/20/2013,1,,12:13:00 PM,,3,Nestling,0,1,0,0,0,0,,1,0,1,,UNK,NONE,1,1,
4316,LEE 40 13,,4,7/22/2013,1,,6:48:00 AM,,2,Nestling,0,1,0,0,0,0,,1,0,0,,None,NONE,0,1,MOM AROUND
4317,LEE 40 13,,5,7/25/2013,1,,7:10:00 AM,,3,Nestling,0,1,0,0,0,0,,1,0,0,,None,NONE,0,1,FLEDGE?
4318,LEE 41 13,,0,7/10/2013,1,,11:10:00 AM,,0,Incubation,4,0,1,0,0,0,,1,0,0,,None,NONE,1,1,
4319,LEE 41 13,,1,7/13/2013,1,,8:04:00 AM,,3,Incubation,4,0,1,0,0,0,,1,0,0,,None,NONE,0,1,
4320,LEE 41 13,,2,7/16/2013,1,,12:24:00 PM,,3,Incubation,4,0,1,0,0,0,,1,0,0,,None,NONE,1,1,
4321,LEE 41 13,,3,7/20/2013,1,,10:43:00 AM,,4,Incubation,4,0,1,0,0,0,,0,0,1,,UNK,NONE,0,1,WHETHER PREDATED EGG OR CHICK UNKNOWN
4322,LEE 42 13,,0,7/10/2013,1,,11:24:00 AM,,0,Incubation,1,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
4323,LEE 42 13,,1,7/13/2013,1,,7:59:00 AM,,3,Incubation,1,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
4324,LEE 42 13,,2,7/16/2013,1,,12:18:00 PM,,3,Nestling,0,1,0,2,0,0,,1,0,0,,None,NONE,1,1,
4325,LEE 43 13,,0,7/10/2013,1,,12:44:00 PM,,0,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
4326,LEE 43 13,,1,7/14/2013,1,,10:40:00 AM,,4,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,0,1,
4327,LEE 43 13,,2,7/17/2013,1,,12:30:00 PM,,3,Nestling,0,4,0,0,0,0,,1,0,0,,None,NONE,0,1,
4328,LEE 43 13,,3,7/20/2013,1,,12:19:00 PM,,3,Nestling,0,4,0,0,0,0,,0,0,1,,UNK,NONE,0,1,
4329,LEE 42 13,,3,7/20/2013,1,,11:09:00 AM,,4,Nestling,0,1,0,2,0,0,,1,0,0,,NONE,NONE,0,1,
4330,LEE 42 13,,4,7/23/2013,1,,7:01:00 AM,,3,Nestling,0,1,0,2,0,0,,1,0,0,,None,NONE,0,1,
4331,LEE 42 13,,5,7/25/2013,1,,7:18:00 AM,,2,Nestling,0,1,0,2,0,0,,1,0,0,,None,NONE,0,1,FLEDGE?
4332,LEE 44 13,,0,7/10/2013,1,,12:58:00 PM,,0,Incubation,3,0,1,0,0,0,,1,0,0,,None,NONE,1,1,
4333,LEE 44 13,,1,7/14/2013,1,,10:40:00 AM,,4,Nestling,0,3,0,1,0,0,,1,0,0,,None,NONE,0,1,
4334,LEE 44 13,,2,7/17/2013,1,,12:38:00 PM,,3,Nestling,0,3,0,1,0,0,,1,0,0,,None,NONE,0,1,
4335,LEE 44 13,,3,7/20/2013,1,,12:29:00 PM,,3,Nestling,0,3,0,1,0,0,,1,0,0,,None,NONE,0,1,
4336,LEE 44 13,,4,7/22/2013,1,,12:48:00 PM,,2,Nestling,0,3,0,1,0,0,,1,0,0,,None,NONE,0,1,1 CB MIDFLEDGE
