visitID,Nest ID,Species,Visit Num,Date,Trials,Year,TimeofDay,Observers,Exposure days,Stage,Host Eggs,Host chicks,Parasite eggs,Parasite chicks,Banded,Camera,Measure,Survived,Abandoned,Predation,Fledge,EstFledglings,Predator,Camera type,Female on?,Human Visit,COMMENT
632,LEE DICK 9 12,,2,6/19/12,1,2012,12:53:00 PM,,4,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
785,LEE DICK 9 12,,3,6/25/12,1,2012,10:31:00 AM,,3,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
786,LEE DICK 9 12,,4,6/29/12,1,2012,9:38:00 AM,,4,Nestling,1,3,0,0,0,0,,1,0,0,,,None,NONE,0,1,fledge
3550,LEE DICK 9 13,DICK,0,6/25/13,1,2013,7:50:00 AM,,0,Incubating,3,0,3,0,0,0,,1,0,0,,,None,NONE,1,1,Found by MK.
3551,LEE DICK 9 13,DICK,1,6/28/13,1,2013,12:30:00 PM,,3,Nestling,0,3,0,2,0,0,,1,0,0,,,None,NONE,0,1,"AM. There might have actually been three cowbird nestlings at this time, but observer was unsure."
4471,LEE DICK 9 13,DICK,2,7/1/13,1,2013,2:56:00 PM,,3,Nestling,0,3,0,2,0,0,,0,0,1,,,UNK,NONE,,1,SN.
2952,LEE HESP 1 11,,0,7/8/11,1,2011,8:14:00 AM,,0,Incubating,1,0,0,1,0,0,,1,0,0,,,None,NONE,0,1,
2953,LEE HESP 1 11,,1,7/10/11,1,2011,6:25:00 AM,,2,Incubating,1,0,0,1,0,0,,1,0,0,,,None,NONE,0,1,
2954,LEE HESP 1 11,,2,7/12/11,1,2011,12:20:00 PM,,2,Incubating,1,0,0,1,0,0,,0,0,1,,,UNK,NONE,0,1,NEST SMOKED
2768,LEE ME 1 10,,0,5/11/10,1,2010,1:00:00 PM,,0,Nestling,0,4,0,0,0,0,,1,0,0,,,None,NONE,0,1,
2769,LEE ME 1 10,,1,5/14/10,1,2010,1:00:00 PM,,3,Nestling,0,4,0,0,0,0,,1,0,1,,,UNK,NONE,0,1,2 host yng lost
2770,LEE ME 1 10,,2,5/17/10,1,2010,11:15:00 AM,,3,Nestling,0,2,0,0,0,0,,1,0,1,,,UNK,NONE,0,1,1 host yng lost
2771,LEE ME 1 10,,3,5/19/10,1,2010,12:00:00 PM,,2,Nestling,0,1,0,0,0,0,,0,0,1,,,UNK,NONE,0,1,Nest smoked
2948,LEE ME 1 11,,0,7/9/11,1,2011,7:13:00 AM,,0,Incubating,6,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
2949,LEE ME 1 11,,1,7/13/11,1,2011,10:55:00 AM,,4,Incubating,6,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
2950,LEE ME 1 11,,2,7/16/11,1,2011,9:32:00 AM,,3,Incubating,6,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
2951,LEE ME 1 11,,3,7/20/11,1,2011,11:00:00 AM,,4,Incubating,6,0,0,0,0,0,,0,0,1,,,UNK,NONE,0,1,NEST SMOKED
156,LEE ME 1 12,,0,5/22/12,1,2012,6:26:00 AM,,0,Incubating,7,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,found nest
157,LEE ME 1 12,,1,5/26/12,1,2012,11:50:00 AM,,4,Incubating,7,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
158,LEE ME 1 12,,2,5/29/12,1,2012,1:38:00 PM,,3,Incubating,7,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
159,LEE ME 1 12,,3,6/1/12,1,2012,9:29:00 AM,,3,Incubating,7,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,"hatched today, so next nest entry  gets nestling stage to describe the next interval"
359,LEE ME 1 12,,4,6/3/12,1,2012,3:59:00 PM,,2,Nestling,1,4,0,0,0,0,,1,0,0,,,None,NONE,0,1,
360,LEE ME 1 12,,5,6/7/12,1,2012,12:41:00 PM,,4,Nestling,1,6,0,0,0,0,,0,0,0,,,None,NONE,0,1,smoked
4085,LEE ME 1 13,EAME,0,5/26/13,1,2013,10:06:00 AM,,0,Nestling,2,3,0,0,0,0,,1,0,0,,,None,NONE,1,1,
4086,LEE ME 1 13,EAME,1,5/29/13,1,2013,12:40:00 PM,,2,Nestling,0,5,0,0,0,0,,1,0,0,,,None,NONE,0,1,
4087,LEE ME 1 13,EAME,2,6/2/13,1,2013,9:27:00 AM,,4,Nestling,0,4,0,0,0,0,,1,0,0,,,None,NONE,0,1,1 NESTLING DEAD OUTSIDE NEST… PREDATION?
4088,LEE ME 1 13,EAME,3,6/6/13,1,2013,11:00:00 AM,,4,Nestling,0,4,0,0,0,0,,1,0,0,,,None,NONE,0,1,FLEDGE SOON
4089,LEE ME 1 13,EAME,4,6/9/13,1,2013,1:20:00 PM,,3,Nestling,0,4,0,0,0,0,,1,0,0,,,None,NONE,0,1,FLEDGE
4346,LEE ME 10 13,EAME,0,7/20/13,1,2013,11:40:00 AM,,0,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
4347,LEE ME 10 13,EAME,1,7/23/13,1,2013,7:15:00 AM,,3,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
4348,LEE ME 10 13,EAME,2,7/26/13,1,2013,6:15:00 PM,,3,Nestling,1,3,0,0,0,0,,1,0,0,,,None,NONE,1,1,
4349,LEE ME 10 13,EAME,3,7/29/13,1,2013,8:21:00 AM,,3,Nestling,0,4,0,0,0,0,,1,0,0,,,None,NONE,0,1,
4350,LEE ME 10 13,EAME,4,8/2/13,1,2013,12:01:00 PM,,4,Nestling,0,4,0,0,0,0,,0,0,1,,,UNK,NONE,0,1,
2772,LEE ME 2 10,,0,5/11/10,1,2010,1:15:00 PM,,0,Incubating,6,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
2773,LEE ME 2 10,,1,5/14/10,1,2010,1:30:00 PM,,3,Incubating,6,0,0,0,0,0,,1,0,1,,,UNK,NONE,0,1,3 host eggs missing
2774,LEE ME 2 10,,2,5/17/10,1,2010,10:50:00 AM,,3,Incubating,3,0,0,0,0,0,,0,0,1,,,UNK,NONE,0,1,"Nest smoked, 2 more host eggs missing and 1 cracked"
679,LEE ME 2 12,,0,6/21/12,1,2012,11:00:00 PM,,0,Incubating,6,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,Found nest
680,LEE ME 2 12,,1,6/24/12,1,2012,9:50:00 AM,,3,Incubating,6,0,0,0,0,0,,0,0,0,,,None,NONE,0,1,"Trampled, broken eggs in nest"
4090,LEE ME 2 13,EAME,0,6/9/13,1,2013,11:29:00 AM,,0,Incubating,5,0,2,0,0,0,,1,0,0,,,None,NONE,1,1,
4091,LEE ME 2 13,EAME,1,6/12/13,1,2013,1:00:00 PM,,3,Incubating,5,0,1,0,0,0,,1,0,0,,,None,NONE,0,1,OTHER CB EGG KICKED OUT
4092,LEE ME 2 13,EAME,2,6/15/13,1,2013,1:07:00 PM,,3,Incubating,5,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,
4093,LEE ME 2 13,EAME,3,6/18/13,1,2013,8:19:00 PM,,3,Incubating,5,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,
4094,LEE ME 2 13,EAME,4,6/21/13,1,2013,12:28:00 PM,,3,Nestling,1,2,1,0,0,0,,1,0,1,,,UNK,NONE,1,1,
4095,LEE ME 2 13,EAME,5,6/25/13,1,2013,12:48:00 PM,,4,Nestling,1,2,1,0,0,0,,1,0,0,,,None,NONE,0,1,
4096,LEE ME 2 13,EAME,6,6/28/13,1,2013,1:09:00 PM,,3,Nestling,1,2,1,0,0,0,,0,0,1,,,UNK,NONE,0,1,
2775,LEE ME 3 10,,0,5/24/10,1,2010,9:00:00 AM,,0,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
2776,LEE ME 3 10,,1,5/26/10,1,2010,11:30:00 AM,,2,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
2777,LEE ME 3 10,,2,5/29/10,1,2010,12:00:00 PM,,3,Incubating,4,0,0,0,0,0,,0,0,1,,,UNK,NONE,0,1,Nest smoked
1198,LEE ME 3 12,,0,7/7/12,1,2012,7:59:00 AM,,0,Incubating,3,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,
1199,LEE ME 3 12,,1,7/10/12,1,2012,11:58:00 AM,,3,Incubating,3,0,1,0,0,0,,1,0,0,,,None,NONE,0,1,
1200,LEE ME 3 12,,2,7/12/12,1,2012,11:18:00 AM,,2,Incubating,3,0,1,0,0,0,,1,0,0,,,None,NONE,0,1,hatched
1201,LEE ME 3 12,,3,7/16/12,1,2012,9:54:00 AM,,4,Nestling,0,3,0,1,0,0,,1,0,0,,,None,NONE,0,1,
1202,LEE ME 3 12,,4,7/20/12,1,2012,9:38:00 AM,,4,Nestling,0,3,0,1,0,0,,1,0,0,,,None,NONE,0,1,
1203,LEE ME 3 12,,5,7/22/12,1,2012,8:37:00 AM,,2,Nestling,0,3,0,1,0,0,,1,0,1,,,UNK,NONE,0,1,"chicks left nest at visit but were replaced, parasite missing, presumed fledged"
4097,LEE ME 3 13,EAME,0,6/10/13,1,2013,7:58:00 AM,,0,Incubating,3,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,
4098,LEE ME 3 13,EAME,1,6/12/13,1,2013,12:50:00 PM,,2,Incubating,3,0,1,0,0,0,,1,0,0,,,None,NONE,0,1,
4099,LEE ME 3 13,EAME,2,6/16/13,1,2013,9:36:00 AM,,4,Incubating,3,0,2,0,0,0,,0,1,0,,,None,NONE,0,1,
2778,LEE ME 4 10,,0,6/13/10,1,2010,2:00:00 PM,,0,Nestling,4,2,0,1,0,0,,1,0,0,,,None,NONE,0,1,
2779,LEE ME 4 10,,1,6/16/10,1,2010,10:54:00 AM,,3,Nestling,4,2,0,1,0,0,,1,0,1,,,UNK,NONE,0,1,"1 host egg missing, 2 host yng hatched"
2780,LEE ME 4 10,,2,6/18/10,1,2010,1:00:00 PM,,2,Nestling,1,4,0,1,0,0,,1,0,0,,,None,NONE,0,1,
2781,LEE ME 4 10,,3,6/22/10,1,2010,10:00:00 AM,,4,Nestling,1,4,0,1,0,0,,0,0,1,,,UNK,NONE,0,1,Nest smoked
3316,LEE ME 4 13,EAME,0,6/10/13,1,2013,8:36:00 AM,,0,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
3317,LEE ME 4 13,EAME,1,6/12/13,1,2013,12:41:00 PM,,2,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
3318,LEE ME 4 13,EAME,2,6/16/13,1,2013,9:39:00 AM,,4,Incubating,5,0,0,0,0,0,,0,0,1,,,UNK,NONE,0,1,
4100,LEE ME 5 13,EAME,0,6/10/13,1,2013,9:34:00 AM,,0,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
4101,LEE ME 5 13,EAME,1,6/14/13,1,2013,2:12:00 PM,,4,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
4102,LEE ME 5 13,EAME,2,6/16/13,1,2013,8:48:00 AM,,2,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
4103,LEE ME 5 13,EAME,3,6/19/13,1,2013,12:40:00 PM,,3,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
4104,LEE ME 5 13,EAME,4,6/21/13,1,2013,12:52:00 PM,,2,Nestling,0,5,0,0,0,0,,1,0,0,,,None,NONE,0,1,
4105,LEE ME 5 13,EAME,5,6/25/13,1,2013,9:58:00 AM,,4,Nestling,0,5,0,0,0,0,,1,0,0,,,None,NONE,0,1,
4106,LEE ME 5 13,EAME,6,6/28/13,1,2013,12:43:00 PM,,3,Nestling,0,3,0,0,0,0,,1,0,1,,,UNK,NONE,0,1,
4107,LEE ME 5 13,EAME,7,7/1/13,1,2013,2:50:00 PM,,3,Nestling,0,3,0,0,0,0,,1,0,0,,,None,NONE,0,1,
4108,LEE ME 5 13,EAME,8,7/3/13,1,2013,7:35:00 AM,,2,Nestling,0,3,0,0,0,0,,1,0,0,,,None,NONE,0,1,
4109,LEE ME 6 13,EAME,0,6/25/13,1,2013,7:44:00 AM,,0,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
4110,LEE ME 6 13,EAME,1,6/28/13,1,2013,12:35:00 PM,,3,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
4111,LEE ME 6 13,EAME,2,7/1/13,1,2013,2:51:00 PM,,3,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
4112,LEE ME 6 13,EAME,3,7/5/13,1,2013,12:58:00 PM,,4,Incubating,5,0,0,0,0,0,,0,0,1,,,UNK,NONE,0,1,
4301,LEE ME 7 13,EAME,0,6/26/13,1,2013,9:03:00 AM,,0,Nestling,0,4,0,2,0,0,,1,0,0,,,None,NONE,1,1,
4302,LEE ME 7 13,EAME,1,6/29/13,1,2013,12:59:00 PM,,3,Nestling,0,1,0,0,0,0,,1,0,1,,,UNK,NONE,0,1,
4303,LEE ME 7 13,EAME,2,7/3/13,1,2013,7:23:00 AM,,4,Nestling,0,1,0,0,0,0,,1,0,0,,,None,NONE,0,1,
4304,LEE ME 7 13,EAME,3,7/5/13,1,2013,1:45:00 PM,,2,Nestling,0,1,0,0,0,0,,1,0,0,,,None,NONE,0,1,
4305,LEE ME 7 13,EAME,4,7/8/13,1,2013,12:15:00 PM,,3,Nestling,0,1,0,0,0,0,,1,0,0,,,None,NONE,0,1,"FLEDGE- NEST SEEMED TORN, BUT PAST FLEDGE AGE"
4337,LEE ME 8 13,EAME,0,6/23/13,1,2013,8:30:00 AM,,0,Laying,3,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,"NOT ON, SAW WHILE WALKING BY"
4338,LEE ME 8 13,EAME,1,6/27/13,1,2013,1:10:00 PM,,4,Incubating,3,0,0,0,0,0,,0,0,1,,,UNK,NONE,0,1,
4339,LEE ME 9 13,EAME,0,7/11/13,1,2013,12:41:00 PM,,0,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
4340,LEE ME 9 13,EAME,1,7/14/13,1,2013,11:45:00 AM,,3,Nestling,1,3,0,0,0,0,,1,0,0,,,None,NONE,0,1,
4341,LEE ME 9 13,EAME,2,7/17/13,1,2013,1:26:00 PM,,3,Nestling,0,4,0,0,0,0,,1,0,0,,,None,NONE,0,1,
4342,LEE ME 9 13,EAME,3,7/20/13,1,2013,12:51:00 PM,,3,Nestling,0,4,0,0,0,0,,1,0,0,,,None,NONE,0,1,
4343,LEE ME 9 13,EAME,4,7/23/13,1,2013,7:55:00 AM,,3,Nestling,0,4,0,0,0,0,,1,0,0,,,None,NONE,0,1,
4344,LEE ME 9 13,EAME,5,7/25/13,1,2013,7:47:00 AM,,2,Nestling,0,4,0,0,0,0,,1,0,0,,,None,NONE,0,1,ABOUT TO POP
4345,LEE ME 9 13,EAME,6,7/27/13,1,2013,9:30:00 AM,,2,Nestling,0,4,0,0,0,0,,1,0,0,,,None,NONE,0,1,FLEDGE
3288,LTR 9 13,,0,5/26/13,1,2013,11:33:00 AM,,0,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
3287,LTR 9 13,,1,5/27/13,1,2013,1:58:00 AM,,3,Nestling,5,0,0,0,0,0,,0,0,1,,,None,NONE,0,1,
4801,LTR DICK 1 14,DICK,0,5/23/14,1,2014,,,0,Building,0,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,CJD: Unsure if active
4802,LTR DICK 1 14,DICK,1,5/26/14,1,2014,12:15:00 PM,,3,Laying,2,0,1,0,0,0,,1,0,0,,,None,NONE,,1,Active! 1 host egg appears pecked
4803,LTR DICK 1 14,DICK,2,5/28/14,1,2014,6:10:00 AM,,2,Incubating,3,0,2,0,0,0,,1,0,0,,,None,NONE,0,1,
4804,LTR DICK 1 14,DICK,3,5/31/14,1,2014,12:36:00 PM,,3,Incubating,3,0,2,0,0,0,,1,0,0,,,None,NONE,1,1,Shape of nest oblong
4805,LTR DICK 1 14,DICK,4,6/3/14,1,2014,7:03:00 AM,,3,Incubating,3,0,2,0,0,0,,0,0,0,,,None,NONE,1,1,
5614,LTR DICK 5 15,DICK,2,7/7/15,1,2015,10:00:00 AM,,3,Dead,2,0,0,0,0,0,,0,1,1,0,0,Unk,NONE,0,1,Eggs measured; Nest and eggs cool and wet; nest slightly damaged. Remaining eggs abandoned.
5586,LTR DICK 1 15,DICK,0,6/27/15,1,2015,10:50:00 AM,,0,Incubating,2,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,Broken egg found under nest and collected
5587,LTR DICK 1 15,DICK,1,7/1/15,1,2015,10:28,,4,Nestling,1,1,0,0,0,0,,0,0,1,0,,Unk,NONE,1,1,
7215,LTR DICK 6 15,DICK,1,7/11/15,1,2015,,,3,Dead,0,0,0,0,0,0,,0,0,1,0,0,Unk,NONE,0,1,
6928,LTR DICK 1 16,DICK,0,6/6/16,1,2016,6:55:00 AM,,0,Building,0,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
6929,LTR DICK 1 16,DICK,1,6/9/16,1,2016,5:55:00 AM,,3,Laying,1,0,3,0,0,0,,1,0,0,,,None,NONE,1,1,
6930,LTR DICK 1 16,DICK,2,6/12/16,1,2016,8:27:00 AM,,3,Incubating,3,0,3,0,0,0,,0,0,1,,,Unk,NONE,0,1,
7216,LTR DICK 7 15,DICK,2,7/14/15,1,2015,10:52:00 AM,,4,Dead,0,0,0,0,0,0,,0,0,1,0,0,Unk,NONE,0,1,
5624,LTR DICK 10 15,DICK,0,7/15/15,1,2015,10:19:00 AM,,0,Building,0,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
5625,LTR DICK 10 15,DICK,1,7/18/15,1,2015,11:15:00 AM,,3,Laying,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
5626,LTR DICK 10 15,DICK,2,7/21/15,1,2015,8:40:00 AM,,3,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
5627,LTR DICK 10 15,DICK,3,7/24/15,1,2015,9:05:00 AM,,3,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
5628,LTR DICK 10 15,DICK,4,7/27/15,1,2015,1:04:00 PM,,3,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
5629,LTR DICK 10 15,DICK,5,7/30/15,1,2015,8:25,,3,Nestling,0,3,0,0,0,0,,1,0,0,0,,None,NONE,0,1,Day 2 or 3
5630,LTR DICK 10 15,DICK,6,8/1/15,1,2015,9:28,,2,Nestling,0,3,0,0,0,0,,1,0,0,0,,None,NONE,0,1,Day 4?
5631,LTR DICK 10 15,DICK,7,8/2/15,1,2015,6:48,,1,Nestling,0,3,0,0,0,1,,1,0,0,0,,None,NONE,0,1,Day 5?
5632,LTR DICK 10 15,DICK,8,8/2/15,1,2015,13:11,,0,Nestling,0,3,0,0,0,1,,1,0,0,0,,None,NONE,0,1,Measured. Day 5 or 6.
5633,LTR DICK 10 15,DICK,9,8/3/15,1,2015,7:19,,1,Nestling,0,3,0,0,0,1,,1,0,0,0,,None,NONE,0,1,
5634,LTR DICK 10 15,DICK,10,8/4/15,1,2015,14:04,,1,Nestling,0,3,0,0,0,0,,1,0,0,0,,None,NONE,1,1,
5635,LTR DICK 10 15,DICK,11,8/5/15,1,2015,7:00,,1,Nestling,0,3,0,0,0,0,,1,0,0,0,,None,NONE,1,1,
7220,LTR DICK 10 15,DICK,12,8/6/15,1,2015,7:53,,1,Fledged,0,0,0,0,0,0,,1,0,0,1,3,None,NONE,0,1,Female was frantically flitting around and chipping.
5637,LTR DICK 11 15,DICK,0,7/15/15,1,2015,11:32:00 AM,,0,Incubating,4,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,
5638,LTR DICK 11 15,DICK,1,7/16/15,1,2015,1:07:00 PM,,1,Incubating,4,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,Eggs measured and volume
5639,LTR DICK 11 15,DICK,2,7/19/15,1,2015,2:56:00 PM,,3,Incubating,4,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,
5640,LTR DICK 11 15,DICK,3,7/21/15,1,2015,8:30:00 AM,,2,Incubating,4,0,1,0,0,0,,0,0,1,,,UNK,NONE,1,1,
7217,LTR DICK 7.2 15,DICK,2,7/17/15,1,2015,6:27:00 AM,,2,Dead,0,0,0,0,0,0,,0,0,1,0,0,UNK,NONE,0,1,
5641,LTR DICK 12 15,DICK,0,7/15/15,1,2015,11:44:00 AM,,0,Laying,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
5642,LTR DICK 12 15,DICK,1,7/18/15,1,2015,11:21:00 AM,,3,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
5643,LTR DICK 12 15,DICK,2,7/21/15,1,2015,8:30:00 AM,,3,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
5644,LTR DICK 12 15,DICK,3,7/24/15,1,2015,8:55:00 AM,,3,Incubating,3,0,0,0,0,0,,1,0,1,,,unk,NONE,0,1,Female was near
5645,LTR DICK 12 15,DICK,4,7/26/15,1,2015,12:13,,2,Nestling,1,1,0,0,0,0,,1,0,0,0,,None,NONE,1,1,Partial depredation
5646,LTR DICK 12 15,DICK,5,7/29/15,1,2015,6:53,,3,Nestling,1,1,0,0,0,1,,1,0,0,0,,None,Unk,1,1,
5647,LTR DICK 12 15,DICK,6,7/30/15,1,2015,8:00,,1,Nestling,1,1,0,0,0,1,,1,0,0,0,,None,Unk,0,1,
5648,LTR DICK 12 15,DICK,7,7/30/15,1,2015,19:05,,0,Nestling,1,1,0,0,1,1,,1,0,0,0,,None,Unk,0,1,Egg collected
5649,LTR DICK 12 15,DICK,8,8/1/15,1,2015,9:40,,2,Nestling,0,1,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
7222,LTR DICK 12 15,DICK,9,8/2/15,1,2015,6:56,,1,Fledged,0,0,0,0,0,0,,1,0,0,1,1,None,NONE,0,1,Not logged on data sheet if female was on the nest during visit. UV: Nest is tilted and squished from sides. Both a male and female were chipping the whole time. Is possible nestling fell out?
5650,LTR DICK 13 15,DICK,0,7/15/15,1,2015,2:06:00 PM,,0,Incubating,3,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,
5651,LTR DICK 13 15,DICK,1,7/16/15,1,2015,12:52:00 PM,,1,Incubating,3,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,Eggs measured and volume
5652,LTR DICK 13 15,DICK,2,7/19/15,1,2015,2:46:00 PM,,3,Incubating,3,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,
5653,LTR DICK 13 15,DICK,3,7/22/15,1,2015,1:40:00 PM,,3,Incubating,3,0,1,0,0,0,,0,0,1,,,unk,NONE,0,1,
7218,LTR DICK 8 15,DICK,2,7/19/15,1,2015,3:04:00 PM,,3,Dead,0,0,0,0,0,0,,0,0,1,0,0,UNK,NONE,0,1,Two eggs left are partially cracked open.
5654,LTR DICK 14 15,DICK,0,7/22/15,1,2015,1:19:00 PM,,0,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
5655,LTR DICK 14 15,DICK,1,7/25/15,1,2015,9:18:00 AM,,3,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
5656,LTR DICK 14 15,DICK,2,7/28/15,1,2015,17:09,,3,Nestling,0,5,0,0,0,0,,1,0,0,0,,None,NONE,1,1,Day 3?
5657,LTR DICK 14 15,DICK,3,7/29/15,1,2015,6:40,,1,Nestling,0,5,0,0,0,1,,1,0,0,0,,None,Unk,0,1,
5658,LTR DICK 14 15,DICK,4,7/30/15,1,2015,8:40,,1,Nestling,0,5,0,0,0,1,,1,0,1,0,,Unk,Unk,0,1,
5659,LTR DICK 14 15,DICK,5,7/30/15,1,2015,18:36,,0,Nestling,0,3,0,0,0,1,,1,0,0,0,,None,Unk,1,1,Partial depredation. Measured.
5660,LTR DICK 14 15,DICK,6,8/1/15,1,2015,12:30,,2,Nestling,0,3,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
5661,LTR DICK 14 15,DICK,7,8/2/15,1,2015,6:37,,1,Nestling,0,1,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
7224,LTR DICK 14 15,DICK,8,8/3/15,1,2015,7:01,,1,Fledged,0,0,0,0,0,0,,1,0,0,1,3,None,NONE,0,1,Female chipping. Other two fledged? UV: Male was chipping. A day after that both male and female found perched and chipping. Female had food in beak! Decided all three fledged!
5663,LTR DICK 15 15,DICK,0,7/25/15,1,2015,9:28:00 AM,,0,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
5664,LTR DICK 15 15,DICK,1,7/28/15,1,2015,5:11:00 PM,,3,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,Eggs measured
5665,LTR DICK 15 15,DICK,2,7/31/15,1,2015,1:01:00 PM,,3,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
5666,LTR DICK 15 15,DICK,3,8/3/15,1,2015,7:05:00 AM,,3,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
5667,LTR DICK 15 15,DICK,4,8/5/15,1,2015,6:45,,2,Nestling,0,4,0,0,0,0,,1,0,0,0,,None,NONE,0,1,Day 1 or 2
5668,LTR DICK 15 15,DICK,5,8/7/15,1,2015,7:22,,2,Nestling,0,4,0,0,0,0,,1,0,0,0,,None,NONE,0,1,"Decoy, day 4"
5669,LTR DICK 15 15,DICK,6,8/8/15,1,2015,9:48,,1,Nestling,0,4,0,0,0,1,,0,0,1,0,,Unk,Unk,0,1,
7219,LTR DICK 9 15,DICK,2,7/18/15,1,2015,11:10:00 AM,,2,Dead,0,0,0,0,0,0,,0,0,1,0,0,UNK,NONE,0,1,Eggs measured and volume.
5670,LTR DICK 16 15,DICK,0,7/25/15,1,2015,9:47:00 AM,,0,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
5671,LTR DICK 16 15,DICK,1,7/28/15,1,2015,5:19:00 PM,,3,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,Eggs measured
5672,LTR DICK 16 15,DICK,2,7/31/15,1,2015,1:05:00 PM,,3,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
5673,LTR DICK 16 15,DICK,3,8/3/15,1,2015,7:10,,3,Nestling,0,3,0,0,0,0,,1,0,0,0,,None,NONE,1,1,Pic taken; day 3-4
5674,LTR DICK 16 15,DICK,4,8/5/15,1,2015,6:46,,2,Nestling,0,3,0,0,0,1,,1,0,0,0,,None,Unk,1,1,Day 5
5675,LTR DICK 16 15,DICK,5,8/6/15,1,2015,7:43,,1,Nestling,0,3,0,0,0,1,,1,0,0,0,,None,Unk,0,1,
5676,LTR DICK 16 15,DICK,6,8/6/15,1,2015,12:46,,0,Nestling,0,3,0,0,0,0,,1,0,0,0,,None,NONE,0,1,Measured
5677,LTR DICK 16 15,DICK,7,8/7/15,1,2015,7:23,,1,Nestling,0,2,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
7226,LTR DICK 16 15,DICK,8,8/8/15,1,2015,9:51,,1,Fledged,0,0,0,0,0,0,,1,0,0,1,3,None,NONE,0,1,A male and female plus a female from nest 15 all seen and chipping.
5678,LTR DICK 17 15,DICK,0,7/25/15,1,2015,11:45:00 AM,,0,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
5679,LTR DICK 17 15,DICK,1,7/28/15,1,2015,5:59:00 PM,,3,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,Eggs measured
