Veg ID,Nest ID,Year,Direction,Distance,CSG,CSG w/FEAR,FEAR,WSG,SDV,FORB,LEGUME,WOOD,BARE,COVLIT,MaxHeight,LITDEPTH,LITDEPTH2,LITDEPTH3,Robel1,Robel2,Robel3,Robel4
6798,KLT DICK 23 14,,N,2,16,,0,16,16,63,16,0,16,86,9,0,1,0.25,6,4,4,5
6799,KLT DICK 23 14,,E,3,63,,0,16,16,16,0,0,16,86,8,0.5,0.25,0.25,5,4,5,5
6800,KLT DICK 23 14,,S,5,38,,0,38,16,16,0,0,3,98,10,1.5,1,1,6,5,5,4
6801,KLT DICK 23 14,,W,1,16,,0,38,16,16,0,0,3,98,6,2,0.25,2.25,6,5,4,4
6802,KLT DICK 24 14,,cup,0,16,,0,38,16,38,16,0,3,98,10,5.5,1.5,2,7,7,7,7
6803,KLT DICK 24 14,,N,3,38,,0,16,16,16,3,0,16,86,10,10.5,2.25,0.5,5,6,5,6
6804,KLT DICK 24 14,,E,4,16,,3,38,3,38,0,0,3,98,10,2.5,1,1.25,7,6,8,6
6805,KLT DICK 24 14,,S,2,16,,0,16,3,16,38,0,3,98,10,2.5,1,1.25,7,6,8,6
6806,KLT DICK 24 14,,W,1,16,,1,3,3,38,63,0,3,98,8,5,5.25,3,6,7,6,6
6807,KLT DICK 25 14,,cup,0,16,,0,38,3,16,86,0,3,98,9,0,2,1,6,6,6,6
6808,KLT DICK 25 14,,N,4,86,,0,0,3,3,16,0,3,98,71,2.5,1.25,1.75,5,4,5,8
6809,KLT DICK 25 14,,E,3,16,,0,63,1,16,38,0,3,98,8,8,2.5,3,8,5,5,6
6810,KLT DICK 25 14,,S,2,3,,0,63,38,38,38,0,3,98,9,11,11,6.5,6,7,5,7
6811,KLT DICK 25 14,,W,5,63,,0,63,16,3,63,0,3,98,11,3.5,3.5,4.75,7,6,6,6
6812,KLT DICK 26 14,,cup,0,38,,16,38,16,16,0,0,0,98,8,0.25,2,1,5,5,4,6
6813,KLT DICK 26 14,,N,5,63,,0,16,16,38,16,0,16,86,8,0,0.25,0.25,5,4,5,5
6814,KLT DICK 26 14,,E,2,38,,16,16,38,16,0,0,16,86,9,0,0.5,0.5,5,10,5,4
6815,KLT DICK 26 14,,S,3,38,,16,38,63,16,0,0,0,98,9,1.5,2,0,7,5,5,4
6816,KLT DICK 26 14,,W,4,16,,16,38,16,16,16,0,3,98,9,0.5,0,0.25,6,3,5,6
6817,KLT DICK 27 14,,cup,0,98,,0,0,38,16,0,0,0,98,9,0.25,6.5,2,7,7,7,6
6818,KLT DICK 27 14,,N,3,63,,0,0,3,38,0,0,3,98,9,1,1,0.5,9,7,8,7
6819,KLT DICK 27 14,,E,2,63,,0,0,16,3,0,0,0,98,7,1.25,1.75,0.75,6,6,6,7
6820,KLT DICK 27 14,,S,4,98,,0,0,16,0,0,0,0,98,5,5,5.75,6.25,5,6,7,6
6821,KLT DICK 27 14,,W,5,86,,0,0,16,0,0,0,0,98,6,6,3.5,4.5,6,5,4,5
6822,KLT DICK 28 14,,cup,0,0,,0,63,63,16,16,0,3,98,8,2,7,0.5,5,5,4,5
6823,KLT DICK 28 14,,N,1,0,,0,86,63,16,16,0,16,86,8,4,4.25,0.25,5,5,5,5
6824,KLT DICK 28 14,,E,3,3,,0,63,38,16,16,0,16,86,8,2,0.25,0.25,5,5,5,6
6825,KLT DICK 28 14,,S,4,0,,0,63,63,16,3,0,3,98,9,4.5,4.5,6.5,4,6,5,5
6826,KLT DICK 28 14,,W,2,0,,0,63,38,16,16,0,16,86,6,0,0.5,0.5,5,3,7,5
6827,KLT DICK 29 14,,cup,0,16,,3,38,16,16,3,0,16,86,10,0.25,0,1.5,6,5,5,6
6828,KLT DICK 29 14,,N,4,16,,3,38,16,16,3,0,16,86,11,0,11,4.5,7,8,6,8
6829,KLT DICK 29 14,,E,2,0,,0,63,16,38,0,0,3,98,10,5.5,7,6,5,4,7,8
6830,KLT DICK 29 14,,S,3,0,,0,63,16,16,3,0,3,98,9,6,4.5,9.5,6,5,7,7
6831,KLT DICK 29 14,,W,1,0,,0,86,16,16,0,0,16,98,12,0.5,6,0,6,5,7,8
6832,KLT DICK 30 14,,cup,0,0,,0,63,38,63,16,0,38,63,9,10,0,0,6,5,6,7
6833,KLT DICK 30 14,,N,2,0,,0,86,38,63,3,0,3,98,7,0,6.5,5.5,6,5,6,5
6834,KLT DICK 30 14,,E,3,0,,0,98,38,38,0,0,16,86,8,4,0,0.5,6,6,5,5
6835,KLT DICK 30 14,,S,5,0,,0,98,38,38,0,0,3,98,7,6,7,0,6,6,6,5
6836,KLT DICK 30 14,,W,1,0,,0,38,16,63,38,0,16,86,9,0,0,0,7,7,6,6
6837,KLT DICK 31 14,,cup,0,3,,0,16,38,63,38,0,3,98,11,0.5,0.5,5,7,6,9,6
6838,KLT DICK 31 14,,N,1,16,,0,3,16,63,38,0,16,86,11,5,15.5,0,5,5,5,5
6839,KLT DICK 31 14,,E,4,16,,0,16,16,3,86,0,0,86,8,0,0,6,6,6,6,5
6840,KLT DICK 31 14,,S,3,16,,0,16,38,86,3,0,0,98,9,6,0.5,0.25,7,7,6,5
6841,KLT DICK 31 14,,W,2,63,,0,3,16,16,16,0,16,86,9,0,14.5,13.5,4,4,4,4
6842,KLT DICK 32 14,,cup,0,16,,0,98,38,1,0,0,3,98,10,1.25,2.5,3.5,6,6,8,6
6843,KLT DICK 32 14,,N,3,0,,0,98,16,16,3,0,16,86,9,1.25,1.25,0.25,5,5,5,5
6844,KLT DICK 32 14,,E,1,3,,0,98,16,16,0,0,3,98,9,2.5,1.5,4,6,6,7,7
6845,KLT DICK 32 14,,S,5,86,,0,1,3,38,0,0,16,86,7,1.75,1.5,2,5,5,5,5
6846,KLT DICK 32 14,,W,2,3,,0,86,16,38,3,0,16,86,10,2.75,1,1.75,7,4,6,7
6847,KLT DICK 33 14,,cup,0,0,,0,38,38,38,38,0,16,86,10,1.25,1.25,4,5,5,7,7
6848,KLT DICK 33 14,,N,4,16,,0,16,16,38,16,0,16,86,9,2,1.75,0,6,6,6,7
6849,KLT DICK 33 14,,E,3,16,,0,38,16,16,3,0,16,86,9,1.75,3.75,2,5,7,7,6
6850,KLT DICK 33 14,,S,5,16,,0,38,16,38,16,0,16,86,9,3,0.5,4,6,5,7,7
6851,KLT DICK 33 14,,W,2,16,,0,3,16,63,16,0,16,86,8,2.25,2.5,2,7,8,7,6
6852,KLT DICK 34 14,,cup,0,16,,0,38,16,38,3,0,16,86,10,2,3.5,1.5,9,8,7,8
6853,KLT DICK 34 14,,N,4,0,,0,63,38,16,0,0,3,98,12,1,13,2.5,8,8,9,8
6854,KLT DICK 34 14,,E,5,3,,0,38,16,16,16,0,3,98,9,3,14.5,5,9,7,8,7
6855,KLT DICK 34 14,,S,3,3,,0,63,16,16,0,0,3,98,8,6.5,9.25,8,8,8,9,8
6856,KLT DICK 34 14,,W,1,16,,0,38,16,16,0,0,1,98,10,8,2.5,8,7,7,8,7
6857,KLT DICK 35 14,,cup,0,16,,0,38,16,38,16,0,16,86,12,1.25,0.75,6,8,6,8,8
6858,KLT DICK 35 14,,N,5,0,,0,16,3,16,16,0,3,98,10,4.75,2.75,6.5,8,8,7,8
6859,KLT DICK 35 14,,E,4,16,,3,0,3,63,3,0,16,86,7,1.75,2.5,2.75,6,5,8,6
6860,KLT DICK 35 14,,S,2,16,,0,16,3,38,16,0,3,98,8,4.5,10,5.5,8,7,8,6
6861,KLT DICK 35 14,,W,3,16,,0,38,3,16,3,0,3,98,9,11.25,8,7.25,7,8,7,8
6862,KLT DICK 36 14,,cup,0,38,,0,16,63,16,3,0,0,98,10,10.25,25,1,5,5,5,5
6863,KLT DICK 36 14,,N,2,16,,0,63,86,16,0,0,0,98,8,12.5,18.5,0.25,4,6,5,5
6864,KLT DICK 36 14,,E,3,16,,0,63,38,16,16,0,0,98,14,9,11,4.5,5,6,6,7
6865,KLT DICK 36 14,,S,4,16,,3,63,38,16,0,0,0,98,14,9.25,9.5,30,6,6,6,5
6866,KLT DICK 36 14,,W,5,16,,0,38,63,16,38,0,0,98,14,19.5,16,14,7,5,5,7
6867,KLT DICK 37 14,,cup,0,63,,0,63,38,16,16,0,3,98,11,0,1.5,3,6,5,5,6
6868,KLT DICK 37 14,,N,5,16,,0,86,3,16,0,0,3,98,8,5.25,3.25,1,5,5,4,4
6869,KLT DICK 37 14,,E,1,38,,0,86,16,16,16,0,3,98,7,0,2.75,2.75,5,6,7,8
6870,KLT DICK 37 14,,S,3,98,,0,16,38,3,0,0,3,98,8,3.75,9.75,5.25,6,5,7,6
6871,KLT DICK 37 14,,W,2,86,,0,38,3,16,0,0,16,86,8,5,0,5.5,5,5,7,9
6872,KLT DICK 38 14,,cup,0,0,,0,86,3,63,0,0,3,98,9,4.5,2,4.5,8,8,6,8
6873,KLT DICK 38 14,,N,2,0,,0,86,3,16,3,0,3,98,10,3.25,5.5,7.5,6,7,9,7
6874,KLT DICK 38 14,,E,3,16,,0,86,3,38,0,0,3,98,10,1,3.5,3,7,7,6,9
6875,KLT DICK 38 14,,S,1,0,,0,86,3,38,0,0,3,98,10,3.5,6.5,13.5,6,8,5,8
6876,KLT DICK 38 14,,W,4,16,,0,86,1,16,3,0,3,98,8,8.75,9,3.5,7,6,7,5
6877,KLT DICK 39 14,,cup,0,3,,0,3,16,98,16,0,0,98,12,0.25,0.25,1,11,9,8,8
6878,KLT DICK 39 14,,N,3,38,,16,38,16,38,0,0,3,98,8,0,0.5,1.5,7,7,11,11
6879,KLT DICK 39 14,,E,1,16,,3,3,16,98,38,0,0,98,11,0.25,0.5,1,9,9,9,11
6880,KLT DICK 39 14,,S,4,3,,0,38,3,86,16,0,0,98,10,8,1.5,5.5,10,9,3,7
6881,KLT DICK 39 14,,W,5,3,,0,16,3,63,86,0,0,98,10,1.5,3,1.5,10,9,5,7
6882,KLT DICK 40 14,,cup,0,16,,16,38,16,16,0,0,3,98,7,0.25,1,4,4,5,7,5
6883,KLT DICK 40 14,,N,4,0,,0,63,38,16,0,0,1,98,8,15.25,1.5,4,4,5,4,5
6884,KLT DICK 40 14,,E,3,0,,0,38,38,38,0,0,16,86,11,4,0,0,4,4,4,5
6885,KLT DICK 40 14,,S,2,0,,0,63,38,38,0,0,3,98,7,3.5,0,5,3,5,5,4
6886,KLT DICK 40 14,,W,5,0,,0,38,16,63,0,0,16,86,10,3,1.75,4,7,4,4,7
6887,KLT DICK 41 14,,cup,0,16,,16,38,38,16,0,16,16,86,9,0,4,0,4,5,6,5
6888,KLT DICK 41 14,,N,5,0,,0,38,16,16,3,0,16,86,8,0.5,4,0.25,5,4,5,5
6889,KLT DICK 41 14,,E,2,16,,0,38,16,16,3,0,16,86,8,2,1,1,5,5,5,5
6890,KLT DICK 41 14,,S,2,16,,0,38,16,16,3,0,16,86,8,0,0,0.25,7,5,5,5
6891,KLT DICK 41 14,,W,3,16,,0,38,16,0,16,0,16,86,8,0,1,1,6,4,7,4
6892,KLT DICK 42 14,,cup,0,0,,0,63,38,16,0,0,16,86,14,0,0,8.75,4,4,6,5
6893,KLT DICK 42 14,,N,5,16,,16,38,16,16,0,0,16,86,9,3.5,1.75,3.25,5,8,6,7
6894,KLT DICK 42 14,,E,3,16,,16,38,38,38,0,0,16,86,14,0,8.75,0,7,6,6,7
6895,KLT DICK 42 14,,S,4,38,,38,38,16,16,0,0,16,86,9,0,7,3.25,6,6,7,7
6896,KLT DICK 42 14,,W,2,16,,3,16,16,38,0,0,16,86,9,3.25,0,8,6,6,6,6
6897,KLT DICK 43 14,,cup,0,38,,16,0,16,38,0,38,16,86,10,1,9.75,3,6,9,11,6
6898,KLT DICK 43 14,,N,2,38,,0,0,16,86,0,3,3,98,12,4.5,7.5,3.5,7,10,6,10
6899,KLT DICK 43 14,,E,4,63,,16,0,16,38,16,0,16,86,8,4,2,2.5,8,5,14,6
6900,KLT DICK 43 14,,S,3,63,,16,0,16,38,0,0,16,86,7,3.5,2,3.5,7,11,8,9
6901,KLT DICK 43 14,,W,1,63,,16,0,16,38,0,3,16,86,8,3.5,1,1.5,12,8,8,5
6902,KLT DICK 44 14,,cup,0,63,,0,0,3,63,38,63,38,63,15,0.75,0.75,0,10,12,9,9
6903,KLT DICK 44 14,,N,2,86,,0,16,3,86,16,0,38,63,12,2.5,0,0,10,10,10,10
6904,KLT DICK 44 14,,E,4,86,,0,0,3,63,16,0,38,63,12,2.5,2.5,1.5,7,10,16,16
6905,KLT DICK 44 14,,S,1,86,,0,0,16,63,38,0,38,63,12,0,2,0.5,11,16,9,9
6906,KLT DICK 44 14,,W,3,38,,0,86,16,16,3,0,16,86,11,3,3,4,11,11,9,21
6907,KLT DICK 45 14,,cup,0,16,,0,38,38,16,0,0,3,98,10,6.5,0.25,0.25,5,5,4,4
6908,KLT DICK 45 14,,N,5,16,,0,16,38,38,3,0,3,98,8,0.5,1.5,0.25,7,5,5,4
6909,KLT DICK 45 14,,E,2,3,,0,38,86,16,0,0,3,98,8,21.5,21.5,11,5,6,5,6
6910,KLT DICK 45 14,,S,1,3,,0,38,86,16,0,0,3,98,10,6.5,3.5,0,5,5,5,4
6911,KLT DICK 45 14,,W,3,38,,0,16,16,16,0,0,0,98,10,0.5,7,0.5,4,5,5,3
6912,KLT DICK 47 14,,cup,0,0,,0,86,38,38,38,0,16,86,4,0,8,0,6,5,6,6
6913,KLT DICK 47 14,,N,1,38,,0,38,16,63,16,0,3,98,7,4.25,0,0,5,5,6,6
6914,KLT DICK 47 14,,E,4,3,,0,86,16,38,1,0,3,98,9,0,9,4,5,4,4,5
6915,KLT DICK 47 14,,S,2,16,,0,86,16,16,16,0,3,98,8,5.5,0,0.25,5,5,5,6
6916,KLT DICK 47 14,,W,5,38,,0,86,16,38,0,0,3,98,9,2,0,2,4,5,6,5
6917,KLT DICK 48 14,,cup,0,16,,16,0,38,63,16,0,3,98,8,0,2,0.5,5,6,7,5
6918,KLT DICK 48 14,,N,4,3,,3,16,16,16,0,0,16,86,7,0,4.5,0,6,6,5,5
6919,KLT DICK 48 14,,E,3,0,,0,38,3,16,16,0,3,98,13,2,6,5,4,7,6,5
6920,KLT DICK 48 14,,S,1,0,,0,16,3,38,16,0,16,86,8,0.25,0,0,3,7,4,5
6921,KLT DICK 48 14,,W,2,3,,3,16,16,38,16,0,3,98,9,1.5,0,0.25,4,5,4,6
6922,KLT DICK 49 14,,cup,0,3,,0,63,16,16,38,0,0,98,12,13.5,21,5,8,8,6,7
6923,KLT DICK 49 14,,N,3,3,,0,86,86,16,16,0,0,98,11,18,18,23,6,8,7,7
6924,KLT DICK 49 14,,E,4,3,,0,86,86,16,38,0,0,98,14,15,18.5,15.5,8,5,5,9
6925,KLT DICK 49 14,,S,5,1,,0,86,63,16,38,0,0,98,10,16,18.5,15.5,8,6,5,6
6926,KLT DICK 49 14,,W,2,16,,0,38,38,16,86,0,0,98,10,17,15,16.5,5,8,5,6
6927,KLT DICK 50 14,,cup,0,0,,0,38,16,16,38,0,3,98,8,0.25,0.5,5,6,5,6,6
6928,KLT DICK 50 14,,N,5,0,,0,38,16,16,16,0,3,98,7,1.5,2.5,5.5,6,6,4,5
6929,KLT DICK 50 14,,E,2,0,,0,38,3,16,16,0,1,98,8,6.5,12.5,7.75,4,4,7,6
6930,KLT DICK 50 14,,S,3,0,,0,16,3,38,16,0,1,98,12,3.75,15.25,5.75,5,8,5,6
6931,KLT DICK 50 14,,W,4,0,,0,63,3,38,0,0,16,86,,0,8,0,6,6,6,5
6932,KLT DICK 51 14,,cup,0,0,,0,63,16,63,0,0,38,63,11,1.75,3,1.75,9,8,8,8
6933,KLT DICK 51 14,,N,3,16,,0,38,16,16,16,0,16,86,10,1,0.5,0.25,6,9,8,7
6934,KLT DICK 51 14,,E,5,3,,0,38,38,16,1,0,3,98,10,2.75,3,10,5,9,10,9
6935,KLT DICK 51 14,,S,4,0,,0,16,16,63,16,0,38,63,11,0.5,0,1,7,8,9,11
6936,KLT DICK 51 14,,W,2,0,,0,38,3,63,16,0,3,98,14,1.5,2,1.25,7,11,8,11
6937,KLT DICK 52 14,,cup,0,63,,0,0,0,38,3,86,38,63,11,1.75,8.5,5,10,8,8,9
6938,KLT DICK 52 14,,N,1,86,,0,0,0,38,16,86,16,86,11,1.5,3.5,1,8,7,7,9
6939,KLT DICK 52 14,,E,4,86,,0,0,1,63,3,0,16,86,10,2.5,1.75,2,6,7,7,6
6940,KLT DICK 52 14,,S,2,86,,0,0,3,86,0,38,16,86,8,6.5,1.25,1.5,7,7,12,7
6941,KLT DICK 52 14,,W,3,38,,0,0,0,63,3,63,38,63,12,1.5,2.5,0,9,11,11,8
6942,KLT DICK 53 14,,cup,0,16,,3,16,63,63,16,38,3,98,10,0,3,3,7,6,8,8
6943,KLT DICK 53 14,,N,4,38,,16,16,38,63,38,0,16,86,9,2.5,1.25,1.5,6,5,5,7
6944,KLT DICK 53 14,,E,5,16,,3,38,38,16,16,16,16,86,9,3.5,1.5,0,6,5,12,7
6945,KLT DICK 53 14,,S,1,16,,0,16,16,38,16,16,38,63,11,1,1.25,0.75,8,7,10,6
6946,KLT DICK 53 14,,W,3,16,,0,38,16,38,38,16,16,86,9,1,1.5,1.25,5,8,5,4
6947,KLT DICK 54 14,,cup,0,16,,0,86,63,16,3,0,0,98,9,17.5,12.5,10,3,4,5,6
6948,KLT DICK 54 14,,N,2,3,,0,63,86,16,0,0,16,86,7,1.5,4,12.5,4,5,4,3
6949,KLT DICK 54 14,,E,3,0,,0,63,63,63,16,0,16,86,9,10.5,1,0,5,5,4,4
6950,KLT DICK 54 14,,S,1,16,,0,38,38,16,0,0,16,86,9,6.75,1.25,11.25,5,3,4,4
6951,KLT DICK 54 14,,W,5,3,,3,38,63,16,0,0,3,98,10,12.25,6,7.5,5,4,5,4
6952,KLT DICK 55 14,,cup,0,0,,0,16,38,38,38,0,16,86,10,1,1.25,6.75,7,2,6,6
6953,KLT DICK 55 14,,N,2,16,,0,16,38,63,16,0,0,98,11,6,1.25,0,9,6,7,5
6954,KLT DICK 55 14,,E,1,16,,0,38,38,38,0,0,0,98,17,5,4.5,7.5,5,7,5,5
6955,KLT DICK 55 14,,S,4,16,,0,3,16,38,38,0,0,98,12,3.25,0.5,1,6,6,5,7
6956,KLT DICK 55 14,,W,3,16,,0,3,16,16,86,0,3,98,9,2,1,1,6,4,7,5
6957,KLT DICK 56 14,,cup,0,3,,0,38,38,38,38,0,0,98,12,9.5,4,0,7,8,7,7
6958,KLT DICK 56 14,,N,3,38,,0,16,38,16,0,0,0,98,11,0,0.75,11.25,6,3,6,5
6959,KLT DICK 56 14,,E,2,3,,0,3,63,38,86,0,3,98,10,3,10.5,19.5,7,5,6,6
6960,KLT DICK 56 14,,S,4,63,,0,3,16,16,38,0,3,98,9,2.25,0.75,0.75,4,3,5,7
6961,KLT DICK 56 14,,W,1,16,,0,38,38,16,38,0,0,98,17,2.75,5,6.75,7,7,3,8
6962,KLT DICK 57 14,,cup,0,0,,0,63,3,38,38,0,3,98,7,1.25,4,6.75,6,5,5,6
6963,KLT DICK 57 14,,N,4,0,,0,98,3,3,1,0,1,98,15,2.25,0,7.5,5,8,5,8
6964,KLT DICK 57 14,,E,2,0,,0,98,16,16,3,0,1,98,8,12.5,6,0.5,9,5,7,5
6965,KLT DICK 57 14,,S,1,0,,0,86,3,16,38,0,3,98,6,2.5,1.75,2.5,7,7,5,4
6966,KLT DICK 57 14,,W,5,0,,0,98,16,3,1,0,1,98,9,0,2.5,5,8,6,5,8
6967,KLT DICK 58 14,,cup,0,0,,0,38,63,63,0,0,16,86,10,0,0.25,0,9,9,7,9
6968,KLT DICK 58 14,,N,3,0,,0,63,63,16,0,0,16,86,11,2.25,6.25,6,8,11,8,6
6969,KLT DICK 58 14,,E,2,3,,3,38,63,16,16,0,16,86,10,0,1,0.25,7,5,8,8
6970,KLT DICK 58 14,,S,4,0,,0,63,63,16,16,0,16,86,10,0,0,4,7,8,6,5
6971,KLT DICK 58 14,,W,5,0,,0,63,63,16,3,0,16,86,10,2,4.5,0,8,14,9,6
6972,KLT DICK 59 14,,cup,0,3,,0,63,38,38,16,0,0,98,12,13,17,6.5,7,7,8,6
6973,KLT DICK 59 14,,N,3,3,,0,16,86,63,3,0,0,98,12,0,9,4,4,5,6,4
6974,KLT DICK 59 14,,E,5,16,,0,38,38,63,0,0,0,98,11,8.75,1.75,1,6,6,5,4
6975,KLT DICK 59 14,,S,4,38,,0,63,63,16,0,0,0,98,11,5,12,7.25,6,7,5,5
6976,KLT DICK 59 14,,W,2,16,,0,16,16,86,3,0,3,98,9,0.25,0,0.75,5,5,5,5
6977,KLT DICK 60 14,,cup,0,3,,0,38,63,38,16,0,0,98,16,1.75,0.5,13,6,5,6,5
6978,KLT DICK 60 14,,N,1,3,,0,38,38,86,3,0,0,98,11,8.75,16,0,6,8,7,6
6979,KLT DICK 60 14,,E,2,0,,0,63,63,16,0,0,38,86,17,12.25,13.5,0,5,6,6,6
6980,KLT DICK 60 14,,S,3,0,,0,63,63,38,0,0,0,98,12,6,13.25,14.5,6,6,6,7
6981,KLT DICK 60 14,,W,4,0,,0,63,86,16,0,0,0,98,14,8,7.5,16.5,5,6,5,5
6982,KLT DICK 61 14,,cup,0,0,,0,86,38,16,38,0,16,86,11,0,0.5,1.5,7,8,9,9
6983,KLT DICK 61 14,,N,2,0,,0,63,3,38,38,0,16,86,12,4.5,0.5,1,6,7,7,9
6984,KLT DICK 61 14,,E,5,0,,0,86,16,38,16,0,3,98,10,7.75,0.5,3.5,7,7,4,7
6985,KLT DICK 61 14,,S,3,0,,0,86,3,16,3,0,3,98,9,0,0,0,10,7,4,7
6986,KLT DICK 61 14,,W,4,0,,0,98,16,38,16,0,16,86,12,0,0.5,0,4,8,7,8
6987,KLT DICK 62 14,,cup,0,0,,0,38,3,38,63,0,16,86,15,5.5,12,1.5,15,11,11,15
6988,KLT DICK 62 14,,N,5,0,,0,63,3,38,16,0,16,86,14,4.5,8,6,12,10,12,15
6989,KLT DICK 62 14,,E,2,3,,0,63,3,63,38,0,16,86,15,8.25,6.5,12,12,13,9,11
6990,KLT DICK 62 14,,S,1,0,,0,63,3,63,38,0,16,86,15,7,3.5,0.75,15,15,10,9
6991,KLT DICK 62 14,,W,3,3,,0,38,3,63,0,0,3,98,12,4,8.75,4.5,9,8,12,11
6992,KLT DICK 63 14,,cup,0,0,,0,3,0,63,63,0,16,86,10,0.25,6,2.75,4,11,8,9
6993,KLT DICK 63 14,,N,4,0,,0,38,16,38,38,0,3,98,11,4.5,20.5,5,8,9,8,8
6994,KLT DICK 63 14,,E,2,3,,0,1,1,38,86,0,16,86,12,2,2,4.5,12,11,11,5
6995,KLT DICK 63 14,,S,1,0,,0,3,16,63,63,0,16,86,12,2,2.5,5.5,7,11,11,2
6996,KLT DICK 63 14,,W,3,3,,0,16,3,86,16,0,16,86,11,2.5,3,0.25,13,10,12,8
6997,KLT DICK 64 14,,cup,0,63,,0,38,16,16,16,0,16,86,15,2.75,0,0,5,9,8,6
6998,KLT DICK 64 14,,N,2,86,,0,16,16,38,16,0,16,86,14,1.75,6,6,13,7,8,7
6999,KLT DICK 64 14,,E,3,38,,0,16,38,3,16,0,3,98,11,2,2,14.75,5,8,4,6
7000,KLT DICK 64 14,,S,1,16,,0,38,38,38,38,0,16,86,13,0,0,0.5,10,12,7,9
7001,KLT DICK 64 14,,W,5,86,,0,3,16,16,0,0,3,98,9,3.25,0.5,4.75,7,8,14,5
7002,KLT DICK 65 14,,cup,0,0,,0,63,3,16,0,63,16,86,15,1.5,5.5,0,14,13,9,10
7003,KLT DICK 65 14,,N,1,16,,0,86,3,38,3,3,16,86,14,4,6.5,11,13,10,12,12
7004,KLT DICK 65 14,,E,4,16,,0,86,3,38,0,0,16,86,14,2,7.5,4,14,7,9,14
7005,KLT DICK 65 14,,S,3,3,,0,98,1,3,16,0,3,98,13,12.5,10,8.5,15,7,8,9
7006,KLT DICK 65 14,,W,2,3,,0,98,1,3,38,0,3,98,13,6.5,10,9.5,12,9,7,9
7007,KLT DICK 66 14,,cup,0,0,,0,98,63,16,3,0,16,86,13,0.5,1.25,1.5,8,7,8,6
7008,KLT DICK 66 14,,N,3,0,,0,98,3,16,0,0,3,98,9,3.5,9,8.5,7,9,6,7
7009,KLT DICK 66 14,,E,1,0,,0,98,16,16,0,0,3,98,13,3.25,1,3.5,7,7,8,9
7010,KLT DICK 66 14,,S,2,3,,3,98,16,16,0,0,3,98,11,3.5,7.5,7,8,5,7,8
7011,KLT DICK 66 14,,W,4,3,,3,86,16,38,0,0,16,86,10,0,6.5,2,8,8,5,5
7012,KLT DICK 67 14,,cup,0,63,,0,16,38,38,0,0,16,86,13,0.25,0.75,0,6,6,5,5
7013,KLT DICK 67 14,,N,5,63,,16,38,63,38,0,0,0,98,11,3.5,3,5,5,5,5,7
7014,KLT DICK 67 14,,E,2,38,,0,16,63,38,0,0,3,98,8,1.5,0.25,0.25,6,6,5,5
7015,KLT DICK 67 14,,S,1,38,,0,3,86,16,0,0,0,98,7,4,4.5,3,4,7,4,6
7016,KLT DICK 67 14,,W,3,63,,0,0,38,16,0,0,1,98,6,2.5,2.5,5,4,4,5,3
7017,KLT DICK 68 14,,cup,0,86,,0,0,38,0,0,38,0,98,14,0.75,1.5,0.5,5,7,9,6
7018,KLT DICK 68 14,,N,1,86,,0,16,63,3,0,0,16,86,12,0,0,0,7,20,10,6
7019,KLT DICK 68 14,,E,3,86,,0,0,38,0,0,16,38,63,15,0,0,0,13,5,4,5
7020,KLT DICK 68 14,,S,2,98,,0,0,38,1,1,0,16,86,7,1.75,3.5,2.75,8,5,5,5
7021,KLT DICK 68 14,,W,5,86,,0,0,63,0,0,3,3,98,15,1.25,0.75,8.5,8,4,5,3
7022,KLT DICK 69 14,,cup,0,63,,0,16,63,63,16,38,16,86,17,2.75,2,1,9,8,7,7
7023,KLT DICK 69 14,,N,3,3,,0,63,63,16,0,0,3,98,11,1.25,4.75,2,9,8,9,4
7024,KLT DICK 69 14,,E,1,38,,0,38,63,38,0,3,1,98,12,6,5,9.5,4,5,5,7
7025,KLT DICK 69 14,,S,4,16,,0,16,38,38,16,0,3,98,17,5.25,1.25,0,15,5,3,2
7026,KLT DICK 69 14,,W,2,16,,0,63,86,63,16,0,3,98,14,1.75,11.25,5.25,6,7,7,7
7027,KLT DICK 71 14,,cup,0,0,,0,16,3,86,38,0,38,63,14,0,0,0.25,6,6,7,8
7028,KLT DICK 71 14,,N,2,16,,0,38,38,38,16,0,16,86,16,3,0,4.5,6,7,5,4
7029,KLT DICK 71 14,,E,5,16,,0,38,38,63,16,0,38,63,20,4.25,0.5,0,6,6,9,7
7030,KLT DICK 71 14,,S,4,3,,0,38,38,63,16,0,16,86,18,7,21.5,0,8,5,8,8
7031,KLT DICK 71 14,,W,3,3,,0,63,38,16,3,0,3,98,13,1,1,3.5,5,7,7,8
7032,KLT DICK 72 14,,cup,0,63,,0,3,16,63,0,38,3,98,14,0,0,1.25,9,9,7,6
7033,KLT DICK 72 14,,N,3,86,,0,0,63,16,0,0,0,98,9,8,4,11.5,6,7,5,7
7034,KLT DICK 72 14,,E,2,63,,0,3,63,38,0,0,16,86,11,1.5,1.5,2,5,4,5,7
7035,KLT DICK 72 14,,S,1,86,,0,0,3,16,0,3,3,98,9,0.5,0.5,1.5,6,5,6,3
7036,KLT DICK 72 14,,W,4,86,,0,0,3,16,0,0,0,98,9,2,2,3,5,2,1,3
7037,KLT DICK 20 14,,S,1,38,,0,63,16,38,0,0,3,98,8,1,7,2,5,5,5,5
7038,KLT DICK 12 14,,S,2,16,,0,38,86,16,3,0,16,86,13,0,0,3.5,3,4,2,3
